year,j_day,TS,VS,N,P,K,TS_liquid,VS_liquid,N_liquid,P_liquid,K_liquid,TS_DM_effluent,CH4_emissions
,,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg
2009,327,1914928.6413674096,3730121.4159969324,2944222.2108978573,257650.43401172472,444267.44834052917,5585208.53732161,3051917.522179308,6869851.825428331,386475.6510175871,2517515.5405963315,5699.226783207027,1805.8777789606597
2009,328,1937726.4272953686,3774529.603169102,2979384.889182028,260549.86894323793,449327.18263974914,5651702.079611491,3088251.493501993,6951898.074758062,390824.80341485696,2546187.3682919107,5699.446481989765,1827.3677399291541
2009,329,1960524.1925226953,3818937.7500181654,3014558.839496454,263373.4595041991,454625.57971502625,5718195.561524527,3124585.431833044,7033970.625491724,395060.18925629876,2576211.6183851482,5699.441306831636,1848.857653801359
2009,330,1983321.9370493891,3863345.8565441216,3049744.02217568,266197.0925339929,459923.545944776,5784688.9830607185,3160919.3371724626,7116069.385076583,399295.63880098937,2606233.427020396,5699.4361316735085,1870.3475205010684
2009,331,2006119.6608754508,3907753.922746971,3084940.436775688,269020.76800845517,465217.70334779314,5851182.344220065,3197253.2095202487,7198194.352476602,403531.15201268275,2636233.6523041604,5699.43095651538,1891.837340028282
2009,332,2028917.3640829597,3952161.9487865977,3120148.040892772,271844.48574235005,470509.67756877345,5917675.645241966,3233587.0490072165,7280345.428749799,407766.72861352516,2666221.5062230485,5699.425801877251,1913.3271125354145
2009,333,2051715.0467266361,3996569.9347695922,3155366.7121068314,274668.24544070626,475786.6912907505,5984168.886286022,3269920.8557205754,7362522.328249272,412002.36816105945,2696124.583980919,5699.420660919122,1934.8168379462588
2009,334,2074512.7087876217,4040977.8806592203,3190596.4920512405,277492.0472468366,481074.28712941054,6050662.067297229,3306254.6296302704,7444725.1481195595,416238.0708702549,2726087.6270666593,5699.415515246332,1956.3065163370213
2009,335,2097303.8810045384,4085373.184873422,3220566.4055889817,280293.9088385454,485612.3643592057,6117136.319596569,3342578.0603509815,7514654.94637429,420440.8632578181,2751803.398035498,5697.793054229118,1977.7693410496856
2009,336,2120095.032684982,4129768.4490842866,3250547.276822898,283121.3878362283,490232.8652571455,6183610.511997864,3378901.458341689,7584610.31258676,424682.08175434254,2777986.236457157,5697.787920110992,1999.2321191233068
2009,337,2142886.1638563136,4174163.6733451094,3280539.0613949546,285948.90679789166,494850.4876482302,6250084.644580914,3415224.8236459987,7654591.143254892,428923.3601968376,2804152.7633399703,5697.782792832864,2020.6948506340925
2009,338,2165677.274545892,4218558.857709185,3310541.802016136,288776.46592549374,499463.77575437,6316558.717425519,3451548.1563075148,7724597.538037648,433164.69888824073,2830294.7292747623,5697.777672394735,2042.1575356582507
2009,339,2188468.364781079,4262954.002229809,3340555.456698888,291604.0650564467,504069.15495124296,6383032.730611479,3487871.4563698433,7794629.398964069,437406.09758467006,2856391.8780570426,5697.772558796606,2063.620174195781
2009,340,2211259.434561873,4307349.10690698,3370580.0245868703,294431.7041441468,508659.2361355057,6449506.684138794,3524194.7238329835,7864686.724036027,441647.55621622026,2882402.338101198,5697.767445198478,2085.0827662466836
2009,341,2234050.483888274,4351744.1717407,3400615.5048074117,297259.38314110186,513249.7794170773,6515980.578007465,3560517.958696936,7934769.511217291,445889.0747116529,2908415.4166967706,5697.762331600349,2106.545311810959
2009,342,2256845.946745872,4396147.833765397,3433306.6691181306,299911.9210291043,518046.24908195203,6582467.344675459,3596848.227626233,8011048.894608968,449867.8815436565,2935595.411464394,5698.8657143995515,2128.020438034381
2009,343,2279641.3892311575,4440551.456106526,3466008.656186369,302648.0286212765,523005.73863035697,6648954.05192421,3633178.464087157,8087353.531101524,453972.0429319148,2963699.1855720226,5698.8606213214225,2149.495518076005
2009,344,2302436.8113988508,4484955.038870678,3498721.3842846556,305384.1774123629,527951.0810546833,6715440.6999133155,3669508.6681669177,8163683.229997525,458076.2661185444,2991722.7926432043,5698.8555419232935,2170.970551935832
2009,345,2325232.2132763113,4529358.582111148,3531444.852838655,308120.3673711071,532907.8530614261,6781927.288722576,3705838.8399091205,8240037.989956858,462180.55105666077,3019811.1673480803,5698.850469365164,2192.4455396900694
2009,346,2348027.5948635396,4573762.085827936,3564179.060892675,310856.59844549873,537844.481228417,6848413.8183519915,3742168.9793137657,8316417.808749571,466284.89766824816,3047785.3936276957,5698.845396807035,2213.920481338717
2009,347,2370822.956160535,4618165.550021043,3596924.0074812984,313592.870582998,542781.1110448567,6914900.288801562,3778499.0863808524,8392822.684123024,470389.30587449705,3075759.6292541875,5698.84032424891,2235.395376881774
2009,348,2393618.2971672984,4662568.974690466,3629679.6916303346,316329.1837305877,547720.2372447281,6981386.700071288,3814829.1611103807,8469252.61380411,474493.7755958816,3103748.011053459,5698.835251690781,2256.870226319242
2009,349,2416411.9951765984,4706969.1989377495,3658428.3759884685,319015.25917230744,552215.6101903387,7047868.319265082,3851156.6173127033,8536332.877306424,478522.8887584612,3129221.791078585,5698.424502325109,2278.3369300111544
2009,350,2439205.6728956667,4751369.383661351,3687187.62741886,321654.0951547976,556946.7457347399,7114349.87927903,3887484.0411774684,8603437.797310669,482481.1427321965,3156031.559163525,5698.41942976698,2299.803587749892
2009,351,2461999.3303245017,4795769.52886127,3715957.4450268904,324292.9691877715,561684.9108622991,7180831.380113132,3923811.4327046745,8670567.371729407,486439.4537816574,3182881.161553027,5698.414357208852,2321.2701995354546
2009,352,2484792.967490465,4840169.634590802,3744737.785275059,326931.8810242904,566420.4102639086,7247312.821847191,3960138.7919379277,8737721.498975135,490397.82153643575,3209715.6581621473,5698.409291490725,2342.736765367843
2009,353,2507586.584448275,4884569.700956536,3773528.6048311205,329570.83042858576,571152.4935363688,7313794.204640804,3996466.1189644383,8804900.07793928,494356.2456428787,3236530.796706089,5698.404239452595,2364.203285323264
2009,354,2530380.1812252933,4928969.728011769,3802329.9072259795,332209.81759281567,575871.7536959045,7380275.528573773,4032793.4138278104,8872103.116860617,498314.72638922354,3263273.2709434573,5698.399194254467,2385.6697594779257
2009,355,2553173.7578215185,4973369.7157565,3831141.650361415,334848.8423483695,580598.6320935732,7446756.793646097,4069120.6765280445,8939330.517509967,502273.26352255425,3290058.9151969133,5698.39414905634,2407.13618775562
2009,356,2575966.222426243,5017767.537434453,3860928.2374734646,337507.7393634155,585157.208999492,7513234.815409876,4105446.1669918243,9008832.55410475,506261.60904512333,3315890.85099712,5698.11615118119,2428.598200730465
2009,357,2598758.666877535,5062165.3198552,3890725.1795410924,340108.1075729121,589900.9016808021,7579712.778392812,4141771.6253360715,9078358.752262548,510162.16135936824,3342771.7761912104,5698.111112823061,2450.060168133173
2009,358,2621551.091175395,5106563.063018739,3920532.4817510475,342708.51323233126,594637.8091714614,7646190.682594903,4178097.051560785,9147909.124085775,514062.76984849694,3369614.2519716127,5698.106074464933,2471.522089963745
2009,359,2644343.4953312012,5150960.766947237,3950350.103457112,345308.95625208283,599384.907862308,7712668.528049339,4214422.445684101,9217483.57473326,517963.43437812437,3396514.4778864104,5698.101038951601,2492.98396622218
2009,360,2667135.8794156555,5195358.431778412,3980178.043956801,347909.4365939365,604125.554874249,7779146.314962329,4250747.807818701,9287082.102565866,521864.15489090484,3423378.1442874093,5698.096021113474,2514.445797060893
2009,361,2689928.243491978,5239756.057635417,4010016.22022854,350509.95398460916,608851.4173254443,7845624.04351827,4287073.13806534,9356704.51386659,525764.9309769138,3450158.0315108495,5698.091019080683,2535.9075825560926
2009,362,2712720.587633748,5284153.644661574,4039864.5915268827,353110.5083291106,613577.4610424648,7912101.713931767,4323398.436541286,9426350.713562723,529665.762493666,3476938.9459072994,5698.086035442556,2557.3693227839863
2009,363,2735509.995583246,5328545.512229865,4069362.171037945,355648.1681154809,618018.9951579876,7978570.820451136,4359719.055460799,9495178.399088535,533472.2521732216,3502107.6392285945,5697.351987374446,2578.823458870681
2009,364,2758299.383664749,5372937.34109696,4098869.6590291187,358116.24486360693,622660.1401427415,8045039.869022186,4396039.642715693,9564029.204401275,537174.3672954105,3528407.4608088667,5697.3470203757315,2600.2775501473157
2009,365,2781088.751948499,5417329.131399682,4128387.0134543134,360584.355540115,627300.1798377361,8111508.859849791,4432360.198417921,9632903.031393394,540876.5333101726,3554701.0190805024,5697.342070937604,2621.731596690097
2010,1,2803878.100489217,5461720.8832446225,4157914.190880176,363052.4999037343,631945.0518028793,8177977.793093551,4468680.72265469,9701799.778720407,544578.7498556016,3581021.960216314,5697.337135179476,2643.1855986514392
2010,2,2826667.429286903,5506112.59663178,4187451.232776491,365520.67808887473,636580.0011839252,8244446.6687534675,4505001.215426001,9770719.54314514,548281.0171333123,3607286.6733755744,5697.3321994213475,2664.639556031345
2010,3,2846819.8390111183,5545367.811407076,4213195.432827262,367628.8900427616,640591.9393107058,8303224.530449096,4537119.1184239695,9830789.343263607,551443.3350641425,3630020.9894273314,5697.327270503219,2686.0934689060196
2010,4,2866972.3643205673,5584623.251332775,4238944.321224646,369737.13571321254,644601.8009589061,8362002.729268324,4569237.205635903,9890870.082857504,554605.703569819,3652743.538767134,5697.322341585091,2707.547337275464
2010,5,2887123.9900393747,5623876.938930867,4263300.903323409,371783.0363439506,648239.7582359419,8420778.30428151,4601353.859125253,9947702.10775462,557674.554515926,3673358.63000367,5697.064045166273,2728.9916825552605
2010,6,2907276.013711305,5663131.401708481,4287663.3886622945,373826.4447135292,651979.7277705441,8479555.039991308,4633471.146852393,10004547.906878684,560739.667070294,3694551.7906997507,5697.059164128144,2750.4359838632795
2010,7,2927428.528389564,5702386.820925506,4312031.958786358,375869.88388751773,655709.7426599963,8538333.207802895,4665589.217120867,10061407.903834835,563804.8258312768,3715688.5417399793,5697.054279209428,2771.880241199521
2010,8,2947581.526932803,5741643.182671191,4336406.565129248,377913.3534002521,659433.0806812241,8597112.786887344,4697708.058549156,10118281.985301578,566870.0301003783,3736787.4571936037,5697.0494118513025,2793.324454640193
2010,9,2967735.002307282,5780900.473244393,4360787.249267615,379956.8534875703,663159.1802271929,8655893.756729573,4729827.659927231,10175170.248291101,569935.2802313556,3757902.021287428,5697.044551333172,2814.7686241852944
2010,10,2987888.9476268804,5820158.679231528,4385174.047059294,382000.3841136948,666866.8602700699,8714676.097245067,4761948.010280341,10232072.77647168,573000.5761705423,3778912.208197065,5697.039697655045,2836.2127499110347
2010,11,3008043.356149255,5859417.78749907,4409566.912705832,384043.94508524344,670584.8556773101,8773459.788768658,4794069.098862875,10288989.46298027,576065.9176278653,3799980.8488380937,5697.034850816918,2857.6568317412043
2010,12,3028194.9505799054,5898671.414150443,4431871.879132746,385988.64476659294,673895.3511442437,8832235.272524726,4826185.7024867255,10341034.384643067,578982.9671498896,3818740.3231507167,5696.212338213235,2879.090578790267
2010,13,3048347.2292417698,5937926.373627199,4454184.315681843,387921.747774726,677210.1044140212,8891012.75195516,4858303.396604072,10393096.73659096,581882.6216620891,3837523.925012789,5696.207546095106,2900.524283010665
2010,14,3068499.900621403,5977182.098085443,4476503.662235541,389854.88098082005,680530.6591256296,8949791.376812425,4890421.716615362,10445175.211882925,584782.3214712302,3856340.401711903,5696.202760816979,2921.9579441737765
2010,15,3088652.9592662076,6016438.576903969,4498829.976687672,391788.0445181684,683842.9825197284,9008571.131193105,4922540.653830519,10497269.94560456,587682.0667772527,3875110.234278463,5696.19798237885,2943.3915624320175
2010,16,3108806.399835187,6055695.799678961,4521163.193546127,393721.2381933497,687154.1213533917,9067351.999519296,4954660.199737331,10549380.784940954,590581.8572900246,3893873.354335888,5696.193210780721,2964.8251377091797
2010,17,3128960.2170654805,6094953.756158803,4543503.322532495,395654.46167320985,690467.4956812924,9126133.966440985,4986780.34594811,10601507.752575815,593481.6925098149,3912649.142193991,5696.188439182593,2986.258670005263
2010,18,3149114.4058778165,6134212.4364495,4565850.304244019,397587.71512457036,693774.3620190475,9184917.017143633,5018901.084367771,10653650.709902704,596381.5726868557,3931388.0514412695,5696.183688104466,3007.6921593964757
2010,19,3169262.612115749,6173459.463183806,4587831.683131858,399399.68561742525,696963.6311532634,9243682.618670937,5051012.288059477,10704940.593974328,599099.528426138,3949460.5765351597,5694.591662388026,3029.109492285561
2010,20,3189411.4853088222,6212707.789091147,4609818.371528426,401134.0156493108,700236.5105331317,9302450.165484067,5083124.554710938,10756242.866899656,601701.0234739663,3968006.8930210806,5694.586938669898,3050.526783031851
2010,21,3209560.2648709044,6251955.9326131195,4631809.341325648,402868.3744947007,703504.8925970213,9361217.439206807,5115236.672138006,10807555.129759837,604302.561742051,3986527.7247164547,5694.5822217917685,3071.944031787762
2010,22,3229708.9520635316,6291203.8962070905,4653804.597168587,404602.7621218043,706779.4510640972,9419984.443518635,5147348.642351255,10858877.393393362,606904.1431827064,4005083.556029885,5694.5775117536405,3093.361238553292
2010,23,3249857.548124736,6330451.682284646,4675804.182265634,406337.1785175962,710045.9811593294,9478751.18203048,5179460.467323801,10910209.758619804,609505.7677763944,4023593.893236202,5694.572808555513,3114.7784034046504
2010,24,3270006.054269829,6369699.2932131095,4697808.0970885055,408071.6235098125,713316.5579351846,9537517.658287004,5211572.148992543,10961552.226539835,612107.4352647187,4042127.1616327143,5694.568112197385,3136.195526341836
2010,25,3290154.471690491,6408946.731313773,4719816.300466949,409806.09682276763,716580.0842583703,9596283.875763932,5243683.689256721,11012904.701089539,614709.1452341515,4060620.4774641013,5694.563422679257,3157.612607288641
2010,26,3310301.9987598835,6448192.43508436,4741746.35898963,411531.32734641293,719775.9490675088,9655047.496382993,5275793.810523565,11064074.83764246,617296.9910196193,4078730.378049219,5694.3580413757645,3179.0222051150427
2010,27,3330449.6795349265,6487438.438260747,4763680.636414175,413264.02909519384,722983.4874789657,9713811.565310203,5307904.176758789,11115254.818299733,619896.0436427908,4096906.4290474746,5694.353351857637,3200.431761255894
2010,28,3350597.5776559208,6526684.864808935,4785619.230643478,414996.7571675221,726182.315401857,9772576.268163102,5340014.889389126,11166444.871501442,622495.135751283,4115033.1206105268,5694.348676019508,3221.8412757874034
2010,29,3370745.690379096,6565931.709384289,4807562.184199182,416729.5116744577,729382.3667879524,9831341.59693903,5372125.944041686,11217645.09646475,625094.2675116864,4133166.745131733,5694.344007021379,3243.2507487857783
2010,30,3390894.0149852093,6605178.966689946,4829509.495385373,418462.29248364083,732575.6206039006,9890107.543706859,5404237.336382678,11268855.48923253,627693.4387254613,4151261.8500887733,5694.339338023252,3264.660180174812
2010,31,3411042.548830881,6644426.631576828,4851461.203422831,420195.099603946,735766.1321829804,9948874.100756733,5436349.062199216,11320076.141319934,630292.6494059189,4169341.4157035584,5694.334675865125,3286.0695700307106
2010,32,3431191.2893213257,6683674.69899051,4873417.307530884,421927.93302835955,738952.8767336726,10007641.260520535,5468461.1173558645,11371307.050905392,632891.8995425393,4187399.6348241484,5694.330020546993,3307.478918353474
2010,33,3451339.4246396017,6722921.587579235,4893006.979103587,423656.768057475,741893.6041982372,10066406.655198839,5500572.2080193665,11417016.28457503,635485.1520862125,4204063.757123347,5694.123054709613,3328.8842376423186
2010,34,3471487.7265757504,6762168.800725693,4912603.986748253,425386.79730469035,744831.6549138925,10125172.53584594,5532683.564230103,11462742.63574592,638080.1959570355,4220712.7111787265,5694.118406231483,3350.2895157028584
2010,35,3491636.2029848034,6801416.353730826,4932208.348171331,427116.85490561917,747777.7971749115,10183938.925372344,5564795.198507032,11508486.145733101,640675.2823584287,4237407.517324501,5694.113764593356,3371.694752611301
2010,36,3511784.8517634748,6840664.242497614,4951819.983756771,428846.94063125004,750713.1208288756,10242705.817643467,5596907.107498039,11554246.628765794,643270.4109468751,4254041.018030298,5694.109126357472,3393.099948291439
2010,37,3531933.6709462143,6879912.463197324,4971438.852978355,430577.0542549675,753640.8210977812,10301473.206926458,5629019.28807053,11600023.990282822,645865.5813824512,4270631.319554096,5694.1045171144,3414.5051030481036
2010,38,3552082.6586027825,6919161.012070014,4991064.883136016,432307.1959216307,756569.6732612802,10360241.087591447,5661131.737148184,11645818.0606507,648460.7938824461,4287228.1484805895,5694.0999370362715,3435.910216957502
2010,39,3572231.8128051683,6958409.885360077,5010698.035264269,434037.36548729753,759493.1542850274,10419009.454015072,5693244.451658238,11691628.748949958,651056.0482309463,4303794.540948491,5694.095377478141,3457.3152901720496
2010,40,3592377.9025683976,6997652.789378033,5030181.675436734,435773.8812072142,762450.5696827653,10477768.882491156,5725352.282218384,11737090.576019043,653660.8218108213,4320553.228202339,5693.283565783207,3478.7035075890312
2010,41,3612524.2036259444,7036896.104979711,5049672.942236395,437537.83075843984,765406.4264479086,10536528.927242333,5757460.449528849,11782570.198551586,656306.7461376598,4337303.083204818,5693.279040425077,3500.0916851494453
2010,42,3632671.27505163,7076140.921194328,5069955.186763227,439326.0453013537,768688.1961088006,10595291.218900582,5789569.844613534,11829895.43578086,658989.0679520306,4355899.777949871,5693.359179190354,3521.4807659828207
2010,43,3652818.773145471,7115386.568522955,5090245.262181479,441114.28813506523,771966.2557969927,10654054.755007615,5821679.919700593,11877238.945090111,661671.4322025978,4374475.449516293,5693.354681192226,3542.8698070358355
2010,44,3672966.6929254755,7154633.037261093,5110543.163756315,442902.5592346523,775242.4239670328,10712819.521032631,5853790.666849977,11924600.715431394,664353.8388519785,4393040.4024798535,5693.350203714098,3564.2588085371135
2010,45,3693115.199374059,7193880.64878073,5131073.661551852,444702.9816736165,778585.7979921619,10771585.998174332,5885902.349002407,11972505.21028765,667054.4725104248,4411986.188622252,5693.388216133593,3585.64824388615
2010,46,3713264.1176947593,7233129.062592927,5151611.894708365,446503.432135661,781937.4106243437,10830353.676609708,5918014.687576023,12020427.754319515,669755.1482034915,4430978.660204615,5693.383752335465,3607.037639683447
2010,47,3733411.067156732,7272373.641232395,5172151.1531583145,448256.75379566994,784981.7403636228,10889115.612540461,5950123.888281041,12068352.690702733,672385.1306935048,4448229.862060531,5692.7853085228435,3628.4177810642304
2010,48,3753558.3331094002,7311618.836369364,5192697.132912224,449994.3596316973,788035.5405704502,10947878.471569074,5982233.593393106,12116293.310128521,674991.5394475459,4465534.729899222,5692.780872084715,3649.797883502938
2010,49,3773706.309718777,7350865.415806379,5214257.538677022,451768.44964438,791486.0121382759,11006643.403346425,6014344.431114301,12166600.923579715,677652.6744665699,4485087.4021169,5692.9066870398465,3671.179398190257
2010,50,3793854.4739293205,7390112.360674834,5235824.505093632,453542.5702373579,794922.5595670744,11065408.882293843,6046455.5678248545,12216923.845218474,680313.8553560367,4504561.170880094,5692.902267603458,3692.560874164122
2010,51,3814002.823753668,7429359.667103513,5257397.96264237,455316.7212483619,798354.8005548189,11124174.902614858,6078567.000357408,12267261.912832195,682975.0818725427,4524010.536477314,5692.89787220533,3713.9423115007403
2010,52,3834151.3571410333,7468607.331097653,5278977.884310139,457090.9027115844,801785.0635688342,11182941.458328007,6110678.725443522,12317615.063390328,685636.3540673765,4543448.693556733,5692.893476807202,3735.323710123905
2010,53,3854300.0721015697,7507855.348781198,5300564.282271636,458865.1146792618,805215.9853053711,11241708.543629572,6142790.739911877,12367983.325300489,688297.6720188925,4562890.583397111,5692.889088249074,3756.7050701098233
2010,54,3874444.7007560288,7547095.406681029,5320519.127232853,460634.97273369867,808203.9336497274,11300463.710538412,6174896.241829921,12414544.630209997,690952.4591005478,4579822.290681794,5691.818225922201,3778.0675865203793
2010,55,3894589.747842306,7586336.279651171,5340481.599637691,462366.0731329303,811201.2355743606,11359220.097873384,6207002.410623673,12461123.732487954,693549.1096993954,4596807.00158805,5691.813864724073,3799.4300648271424
2010,56,3914734.915999789,7625577.388457933,5360451.216609846,464097.20331881306,814189.5563494662,11417976.83833271,6239108.772374662,12507719.505422983,696145.8049782194,4613740.819313649,5691.809503525945,3820.7925049539035
2010,57,3934880.2039944204,7664818.730697478,5380427.989205356,465828.36366873083,817173.73193433,11476733.928317051,6271215.325116106,12554331.974812504,698742.5455030961,4630651.147627877,5691.805156007817,3842.1549070530805
2010,58,3955025.6105777156,7704060.303937856,5400411.8803291535,467559.55406573985,820152.2383649757,11535491.364184994,6303322.066858234,12600961.054101367,701339.3310986096,4647529.350734868,5691.800812767381,3863.5172711246705
2010,59,3975171.1345954174,7743302.10593067,5420402.853938741,469290.77445142245,823115.5676709366,11594249.14256996,6335428.995761447,12647606.659190401,703936.1616771335,4664321.550135313,5691.796492609254,3884.8795973210904
2010,60,3995317.1326408028,7782544.831289908,5441183.938865073,471046.40647020796,826408.3285305758,11653008.303535663,6367536.680146278,12696095.857351841,706569.6097053118,4682980.5283399355,5691.8816276586385,3906.2428821515405
2010,61,4015459.231393542,7821779.961152014,5462128.25908101,472770.8625725395,829493.2069943462,11711756.091564488,6399638.150033457,12744965.93785569,709156.2938588092,4700461.506301301,5690.873734764966,3927.5913828759553
2010,62,4035601.3928653058,7861015.2131855525,5483078.818160456,474499.7755819174,832584.3894021173,11770504.062523797,6431739.71987908,12793850.575707735,711749.663372876,4717978.206612003,5690.869462486838,3948.9398465634827
2010,63,4055744.0010396154,7900251.335358426,5504818.704429724,476253.0591366277,835991.8856177881,11829253.336365532,6463842.001656886,12844576.977002695,714379.5887049414,4737287.351834137,5690.953273206873,3970.2892544349083
2010,64,4075886.8639905513,7939487.953814935,5526789.481613247,478018.4304309377,839472.7686480589,11888003.35330576,6495944.689484939,12895842.123764249,717027.6456464063,4757012.35567234,5690.989340711152,3991.6390743324814
2010,65,4096029.8195284996,7978724.752623228,5548766.432801285,479783.8322126151,842946.6327561396,11946753.640291441,6528047.524873543,12947121.67653634,719675.7483189225,4776697.585618129,5690.985095793025,4012.9888571931665
2010,66,4116172.8667839523,8017961.730089581,5570749.531573361,481549.2644324501,846425.7285302624,12005504.194786515,6560150.506436922,12998415.573671186,722323.896648675,4796412.461671491,5690.980864554896,4034.338603093174
2010,67,4136316.0049009877,8057198.884546721,5592738.71268688,483314.7270598891,849894.2971049802,12064255.014294537,6592253.632810947,13049723.662936065,724972.0905898336,4816067.683594892,5690.976646996769,4055.688312032501
2010,68,4156455.4355611573,8096428.817186845,5614735.477876751,485042.8467213247,853056.3087038505,12122995.0203867,6624350.850425592,13101049.448379096,727564.2700819869,4833985.749321823,5690.023074131925,4077.0232237198265
2010,69,4176594.9469544888,8135658.907088439,5636737.65073385,486769.1451830189,856228.9168732109,12181735.261950582,6656448.196708715,13152387.851712324,730153.7177745282,4851963.862281533,5690.018863413796,4098.358099056134
2010,70,4196734.525323299,8174889.127452686,5658745.15350663,488495.47492853214,859391.004324408,12240475.698859613,6688545.649734009,13203738.69151548,732743.212392798,4869882.357838318,5690.014673215668,4119.69293811763
2010,71,4216874.170063045,8214119.4771019835,5680757.9638997335,490221.8356354977,862554.2900422625,12299216.32935054,6720643.208537979,13255101.915766057,735332.7534532464,4887807.643572826,5690.010489857539,4141.027740904314
2010,72,4237013.880558696,8253349.954838302,5702776.150693951,491948.2277091597,865703.4981060479,12357957.151629522,6752740.872140422,13306477.684952565,737922.3415637395,4905653.155934277,5690.006308959266,4162.362507568602
2010,73,4257153.656269645,8292580.559608588,5724799.654220748,493674.6509516807,868862.3559858674,12416698.164119791,6784838.639679749,13357865.859848421,740511.976427521,4923553.350586588,5690.002146121138,4183.697238110496
2010,74,4277293.656359553,8331811.601450387,5747220.009679353,495413.1514398192,872166.3663002363,12475439.83104869,6816936.764823038,13410180.022585167,743119.7271597286,4942276.075701344,5690.0379255318685,4205.032377468752
2010,75,4300055.655790137,8376150.07950788,5772999.332058825,497471.90020474495,875959.4453404329,12541828.99605456,6853213.701415532,13470331.774803935,746207.8503071172,4963770.190262458,5690.499857646081,4226.367407160713
