year,j_day,TS,VS,N,P,K,TS_liquid,VS_liquid,N_liquid,P_liquid,K_liquid,WIP,WOP,CH4,WOP_frac,WIP_frac
,,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg,%,%
2012,62,12378514.06046881,24112313.846954864,18719218.509205792,1526307.999235331,2636274.1248681396,36103999.343033955,19728256.783872128,43678176.52148018,2289461.9988529943,14938886.707586119,2008602.9845898184,200860.29845898206,187812211.74352348,0.005504405078683324,0.055044050786833186
2012,63,12393685.07196642,24141865.71310125,18734175.74074732,1527773.2292372747,2638645.3605767908,36148248.12656865,19752435.583446443,43713076.728410415,2291659.8438559095,14952323.709935142,2011947.3750052596,201194.7375005262,188057995.1644219,0.0055068209778503146,0.05506820977850309
2012,64,12408856.039012251,24171417.492659274,18749138.241847504,1529238.4726755049,2641013.621192706,36192496.780452326,19776614.312175736,43747989.230977505,2293857.709013255,14965743.853425328,2015292.1337016807,201529.2133701683,188303756.02928686,0.0055092319961927705,0.05509231996192765
2012,65,12424026.844930327,24200968.95835386,18764100.28457607,1530703.7293313132,2643398.567070407,36236744.96438005,19800792.78410767,43782900.66401082,2296055.593996967,14979258.5467323,2018637.7045793205,201863.77045793226,188549075.611712,0.005511639415391578,0.05511639415391573
2012,66,12439198.553870138,24230522.183059532,18780048.247118015,1532142.3229148143,2645654.5341156735,36280995.78212116,19824972.69523049,43820112.576608695,2298213.484372219,14992042.35998881,2021991.1751882816,202199.11751882837,188796049.1032256,0.005514062105065226,0.0551406210506522
2012,67,12454370.26442918,24260075.41091933,18796001.48640966,1533614.9129779998,2648039.2820041813,36325246.60458503,19849152.608933963,43857336.80162253,2300422.369466997,15005555.931357022,2025332.6451684816,202533.26451684837,189043025.56834197,0.00551644620506519,0.05516446205065184
2012,68,12469541.928457044,24289628.548140272,18811960.008752983,1535087.5146358341,2650413.5848831222,36369497.29133297,19873332.44847837,43894573.35375695,2302631.271953749,15019010.314337688,2028674.5032069557,202867.4503206958,189289979.43543714,0.0055188255798604355,0.0551882557986043
2012,69,12484713.594175167,24319181.6886537,18827923.820314832,1536560.1282239286,2652792.7463328666,36413747.98301083,19897512.29071663,43931822.24740127,2304840.1923358906,15032492.22921957,2032016.3820388904,203201.63820388925,189536936.46540424,0.005521199227482165,0.0552119922748216
2012,70,12499885.261192232,24348734.831697356,18843892.927130964,1538032.7540707598,2655171.0673972885,36457998.678477265,19921692.135025077,43969083.49663891,2307049.1311061373,15045969.381917961,2035358.2809203048,203535.8280920307,189783896.30099654,0.0055235671669372904,0.05523567166937285
2012,71,12515056.929313209,24378287.976891343,18859867.335109707,1539505.3924978687,2657545.0154917813,36502249.37716345,19945871.981092885,44006357.115255974,2309258.088746801,15059421.754453419,2038700.1996642745,203870.01996642767,190030858.75931916,0.005525929418564099,0.05525929418564093
