year,j_day,actual,calculated,difference,delta,runoff,evaporation,transpiration,drainage
,,mmH2O,mmH2O,mmH2O,mmH2O,mmH2O,mmH2O,mmH2O,mmH2O
2010,211,0.0,-1.687538997430238e-14,1.687538997430238e-14,-2.2805956136720056,0.0,1.6316886564481075,0.6489069572238815,0.0
2010,212,1.27,1.2699999999999911,8.881784197001252e-15,-3.8437008727774185,0.0,0.7784935651753405,0.40492009027678316,3.930287217325286
2010,213,0.0,2.531308496145357e-14,-2.531308496145357e-14,-2.1096931384156505,0.0,1.3669824334961853,0.7427107049194908,0.0
2010,214,0.0,-1.3766765505351941e-14,1.3766765505351941e-14,-2.1380236311399017,0.0,1.2908886061465252,0.8471350249933626,0.0
2010,215,0.762,0.7620000000000069,-6.8833827526759706e-15,-0.8040329016537555,0.0,0.8818138586026457,0.6842190430511165,0.0
2010,216,0.0,-3.9968028886505635e-15,3.9968028886505635e-15,-1.8919342418205645,0.0,1.039386698409511,0.8525475434110493,0.0
2010,217,0.0,-3.552713678800501e-15,3.552713678800501e-15,-1.74487628764372,0.0,0.902436744044712,0.8424395435990045,0.0
2010,218,0.0,7.771561172376096e-15,-7.771561172376096e-15,-1.5629983795605114,0.0,0.7647420528745245,0.7982563266859946,0.0
2010,219,0.0,8.881784197001252e-16,-8.881784197001252e-16,-1.702949667902331,0.0,0.7926062474239284,0.9103434204784033,0.0
2010,220,34.798,34.797999999999995,7.105427357601002e-15,25.485043758481694,8.004377130941526,0.5764721407298552,0.7321069698469171,0.0
2010,221,19.812,19.811999999999998,3.552713678800501e-15,13.69146455423197,3.826171707864282,1.5882058533725463,0.7061578845311979,0.0
2010,222,0.0,1.4654943925052066e-14,-1.4654943925052066e-14,-2.7954305529222268,0.0,1.9359856040670653,0.8594449488551762,0.0
2010,223,0.0,2.1316282072803006e-14,-2.1316282072803006e-14,-10.624170029631557,0.0,1.5058074845649307,0.8088179349881565,8.309544610078492
2010,224,0.0,1.5987211554602254e-14,-1.5987211554602254e-14,-15.626735954592476,0.0,1.2394120875070966,0.7763104161644878,13.611013450920908
2010,225,0.0,-2.5757174171303632e-14,2.5757174171303632e-14,-2.120003998180948,0.0,1.2371444646930858,0.8828595334878367,0.0
2010,226,33.782,33.78199999999998,1.4210854715202004e-14,23.481762477645134,8.878500561476404,0.7829748866756571,0.638762074202791,0.0
2010,227,0.0,1.2434497875801753e-14,-1.2434497875801753e-14,-2.5185237268490255,0.0,1.7393963262881709,0.7791274005608667,0.0
2010,228,0.0,-1.9984014443252818e-14,1.9984014443252818e-14,-2.119251082486983,0.0,1.4017167319920023,0.7175343504949604,0.0
2010,229,0.0,2.1316282072803006e-14,-2.1316282072803006e-14,-16.195923010532567,0.0,1.328951509941579,0.5666251824162165,14.300346318174793
2010,230,0.0,-1.7763568394002505e-14,1.7763568394002505e-14,-1.1760365677277775,0.0,0.9413911374259816,0.23464543030177804,0.0
