year,j_day,TS,VS,N,P,K,TS_liquid,VS_liquid,N_liquid,P_liquid,K_liquid,WIP,WOP,CH4,WOP_frac,WIP_frac
,,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg,%,%
2010,59,1395207.6883349866,2717748.3095691963,1827248.7570685684,133218.4317738563,234789.29831674628,4069355.757643715,2223612.2532838853,4263580.433159991,199827.64766078437,1330472.6904615618,378707.2930767012,37870.72930767014,62628896.39922052,0.009207667022688238,0.09207667022688233
2010,60,1402879.6304778245,2732692.6135349325,1827248.7570685684,133218.4317738563,234789.29831674628,4091732.2555603255,2235839.411074033,4263580.433159991,199827.64766078437,1330472.6904615618,380437.7216557369,38043.77216557371,62906097.995700285,0.00919915550276054,0.09199155502760535
2010,61,1410548.1688231362,2747630.2871867376,1827248.7570685684,133218.4317738563,234789.29831674628,4114098.8257341515,2248061.1440618737,4263580.433159991,199827.64766078437,1330472.6904615618,382144.6304869648,38214.463048696496,63176296.19233905,0.009190193122535323,0.09190193122535319
2010,62,1418216.693488448,2762567.934191043,1827248.7570685684,133218.4317738563,234789.29831674628,4136465.3560079774,2260282.8552472144,4263580.433159991,199827.64766078437,1330472.6904615618,383830.08338273724,38383.00833827374,63446494.38897781,0.009180814549535383,0.0918081454953538
2010,63,1425885.2044737597,2777505.554547848,1827248.7570685684,133218.4317738563,234789.29831674628,4158831.8463818035,2272504.5446300553,4263580.433159991,199827.64766078437,1330472.6904615618,385515.56427681044,38551.55642768106,63716692.58561657,0.009171537608046324,0.09171537608046319
2010,64,1433553.7017790715,2792443.1482571536,1827248.7570685684,133218.4317738563,234789.29831674628,4181198.2968556294,2284726.212210396,4263580.433159991,199827.64766078437,1330472.6904615618,387201.0732193179,38720.107321931806,63986890.78225534,0.009162360668016092,0.09162360668016087
2010,65,1441222.1854591032,2807380.7154255486,1827248.7570685684,133218.4317738563,234789.29831674628,4203564.707589055,2296947.8580754464,4263580.433159991,199827.64766078437,1330472.6904615618,388886.6101417876,38888.661014178775,64257088.9788941,0.009153282130952109,0.09153282130952106
2010,66,1448890.655486495,2822318.255999739,1827248.7570685684,133218.4317738563,234789.29831674628,4225931.078502282,2309169.482181602,4263580.433159991,199827.64766078437,1330472.6904615618,390572.1752036344,39057.21752036346,64527287.17553286,0.009144300438063305,0.09144300438063302
2010,67,1456559.1118886068,2837255.770033019,1827248.7570685684,133218.4317738563,234789.29831674628,4248297.409675107,2321391.084572468,4263580.433159991,199827.64766078437,1330472.6904615618,392257.7683977283,39225.77683977285,64797485.372171625,0.00913541405916829,0.09135414059168284
2010,68,1464224.5636591527,2852187.431294395,1827248.7570685684,133218.4317738563,234789.29831674628,4270654.9773392,2333607.898331776,4263580.433159991,199827.64766078437,1330472.6904615618,393902.13314531243,39390.21331453126,65063101.8009299,0.009125684332400057,0.09125684332400053
2010,69,1471890.0019959388,2867119.066387926,1827248.7570685684,133218.4317738563,234789.29831674628,4293012.5058214925,2345824.6906810286,4263580.433159991,199827.64766078437,1330472.6904615618,395541.4780951684,39554.147809516864,65328718.22968817,0.009115940341707894,0.0911594034170789
2010,70,1479555.426898965,2882050.6753136124,1827248.7570685684,133218.4317738563,234789.29831674628,4315369.995121985,2358041.4616202265,4263580.433159991,199827.64766078437,1330472.6904615618,397180.8507778041,39718.08507778043,65594334.65844644,0.009106298034944523,0.09106298034944518
2010,71,1487220.838395591,2896982.2581247487,1827248.7570685684,133218.4317738563,234789.29831674628,4337727.445320478,2370258.2111929744,4263580.433159991,199827.64766078437,1330472.6904615618,398820.2512272829,39882.025122728315,65859951.08720471,0.009096755840162134,0.09096755840162128
2010,72,1494886.2364584568,2911913.8147680396,1827248.7570685684,133218.4317738563,234789.29831674628,4360084.85633717,2382474.939355667,4263580.433159991,199827.64766078437,1330472.6904615618,400459.6795168659,40045.96795168661,66125567.51596298,0.009087312218883417,0.09087312218883412
2010,73,1502551.621114923,2926845.3452967806,1827248.7570685684,133218.4317738563,234789.29831674628,4382442.228251862,2394691.64615191,4263580.433159991,199827.64766078437,1330472.6904615618,402099.13565034175,40209.9135650342,66391183.94472125,0.009077965662131347,0.09077965662131342
2010,74,1510216.992337629,2941776.8496576766,1827248.7570685684,133218.4317738563,234789.29831674628,4404799.560984755,2406908.331538098,4263580.433159991,199827.64766078437,1330472.6904615618,403738.6197493435,40373.86197493437,66656800.37347952,0.009068714694546728,0.09068714694546723
2010,75,1517882.6128628738,2956708.839639143,1827248.7570685684,133218.4317738563,234789.29831674628,4427157.620850052,2419125.4142502067,4263580.433159991,199827.64766078437,1330472.6904615618,405331.4512341038,40533.1451234104,66929999.04618621,0.009058513062850878,0.09058513062850873
2010,76,1525548.2202279586,2971640.8039857144,1827248.7570685684,133218.4317738563,234789.29831674628,4449515.642331549,2431342.4759883103,4263580.433159991,199827.64766078437,1330472.6904615618,406992.39959941106,40699.23995994113,67203197.7188929,0.0090499286867439,0.09049928686743894
2010,77,1533213.8144328834,2986572.7426973907,1827248.7570685684,133218.4317738563,234789.29831674628,4471873.625429247,2443559.5167524093,4263580.433159991,199827.64766078437,1330472.6904615618,408653.3754568431,40865.337545684335,67476396.3915996,0.009041430835094736,0.0904143083509473
2010,78,1540879.395505008,3001504.655827467,1827248.7570685684,133218.4317738563,234789.29831674628,4494231.570222944,2455776.536586108,4263580.433159991,199827.64766078437,1330472.6904615618,410314.37875161495,41031.437875161515,67749595.06430629,0.009033018214988944,0.09033018214988939
2010,79,1548544.963416973,3016436.5433226484,1827248.7570685684,133218.4317738563,234789.29831674628,4516589.476632841,2467993.535445802,4263580.433159991,199827.64766078437,1330472.6904615618,411975.4096796322,41197.54096796324,68022793.73701298,0.009024689564928193,0.0902468956492819
2010,80,1556210.5182234976,3031368.4052895247,1827248.7570685684,133218.4317738563,234789.29831674628,4538947.344818538,2480210.5134187005,4263580.433159991,199827.64766078437,1330472.6904615618,413636.4681830636,41363.646818306384,68295992.40971968,0.00901644364226685,0.09016443642266844
2010,81,1563876.0599245823,3046300.2417280963,1827248.7570685684,133218.4317738563,234789.29831674628,4561305.174780035,2492427.4705048045,4263580.433159991,199827.64766078437,1330472.6904615618,415297.554341856,41529.75543418562,68569191.08242637,0.00900827923203237,0.09008279232032365
2010,82,1571536.302582338,3061221.7560718497,1827248.7570685684,133218.4317738563,234789.29831674628,4583647.54919849,2504635.982240603,4263580.433159991,199827.64766078437,1330472.6904615618,416894.1928914024,41689.41928914026,68830928.57046498,0.008998833688554633,0.08998833688554629
2010,83,1579196.5323535337,3076143.245313658,1827248.7570685684,133218.4317738563,234789.29831674628,4605989.886031143,2516844.473438446,4263580.433159991,199827.64766078437,1330472.6904615618,418469.2166066325,41846.921660663276,69092666.0585036,0.008989015551864385,0.0898901555186438
2010,84,1586856.7492655294,3091064.709506816,1827248.7570685684,133218.4317738563,234789.29831674628,4628332.185357798,2529052.9441419393,4263580.433159991,199827.64766078437,1330472.6904615618,420044.2670242663,42004.42670242666,69354403.54654221,0.008979292848890654,0.08979292848890648
2010,85,1594516.953318325,3105986.1486513247,1827248.7570685684,133218.4317738563,234789.29831674628,4650674.447178452,2541261.3943510824,4263580.433159991,199827.64766078437,1330472.6904615618,421619.3442431778,42161.934424317806,69616141.03458083,0.008969664206082686,0.08969664206082681
2010,86,1602177.1445666407,3120907.562853773,1827248.7570685684,133218.4317738563,234789.29831674628,4673016.671652706,2553469.8241530857,4263580.433159991,199827.64766078437,1330472.6904615618,423194.4481406748,42319.4448140675,69877878.52261944,0.008960128271165588,0.08960128271165582
2010,87,1609837.3230104765,3135828.9521141616,1827248.7570685684,133218.4317738563,234789.29831674628,4695358.85878056,2565678.2335479488,4263580.433159991,199827.64766078437,1330472.6904615618,424769.5789735595,42476.95789735597,70139616.01065806,0.008950683725909566,0.08950683725909561
2010,88,1617497.4886771922,3150750.316485785,1827248.7570685684,133218.4317738563,234789.29831674628,4717701.008641814,2577886.622579277,4263580.433159991,199827.64766078437,1330472.6904615618,426344.73680096667,42634.47368009669,70401353.49869667,0.008941329272764056,0.08941329272764051
2010,89,1625153.1286093204,3165662.8651035763,1827248.7570685684,133218.4317738563,234789.29831674628,4740029.958443854,2590087.7987211063,4263580.433159991,199827.64766078437,1330472.6904615618,427874.96704733244,42787.49670473327,70654219.59577364,0.008931150092360953,0.08931150092360948
2010,90,1632808.7559011285,3180575.389099078,1827248.7570685684,133218.4317738563,234789.29831674628,4762358.871378294,2602288.9547174256,4263580.433159991,199827.64766078437,1330472.6904615618,429386.84981913987,42938.68498191401,70907085.6928506,0.00892068525769247,0.08920685257692464
2010,91,1640464.3705526167,3195487.888472289,1827248.7570685684,133218.4317738563,234789.29831674628,4784687.747445134,2614490.0905682347,4263580.433159991,199827.64766078437,1330472.6904615618,430898.7594398975,43089.87594398978,71159951.78992757,0.008910318720284097,0.08910318720284091
2010,92,1648119.9725911447,3210400.363276505,1827248.7570685684,133218.4317738563,234789.29831674628,4807016.586724175,2626691.206317139,4263580.433159991,199827.64766078437,1330472.6904615618,432410.69587424776,43241.069587424805,71412817.88700454,0.008900049109232077,0.08900049109232071
2010,93,1655775.562016713,3225312.813511726,1827248.7570685684,133218.4317738563,234789.29831674628,4829345.389215415,2638892.301964138,4263580.433159991,199827.64766078437,1330472.6904615618,433922.65931622614,43392.26593162264,71665683.9840815,0.00888987508383822,0.08889875083838214
2010,94,1663431.138856681,3240225.2392312475,1827248.7570685684,133218.4317738563,234789.29831674628,4851674.154998655,2651093.3775528376,4263580.433159991,199827.64766078437,1330472.6904615618,435434.64979626593,43543.46497962662,71918550.08115847,0.008879795324607436,0.0887979532460743
2010,95,1671086.703165769,3255137.6405416587,1827248.7570685684,133218.4317738563,234789.29831674628,4874002.884233496,2663294.4331704467,4263580.433159991,199827.64766078437,1330472.6904615618,436946.6637577609,43694.66637577611,72171416.17823544,0.008869808463268633,0.08869808463268629
2010,96,1678739.4188013053,3270044.4928733804,1827248.7570685684,133218.4317738563,234789.29831674628,4896323.304837143,2675490.9487145822,4263580.433159991,199827.64766078437,1330472.6904615618,438435.5983085214,43843.559830852166,72419070.84954408,0.008859461357247937,0.08859461357247932
2010,97,1686392.1220427616,3284951.321062467,1827248.7570685684,133218.4317738563,234789.29831674628,4918643.689291391,2687687.444505653,4263580.433159991,199827.64766078437,1330472.6904615618,439914.61610611924,43991.46161061195,72666725.52085271,0.0088490087466445,0.08849008746644495
2010,98,1694044.9691617128,3299858.429512924,1827520.452096454,133230.12663862368,234890.6287016263,4940964.4933883315,2699884.1696014814,4264214.388225058,199845.18995793542,1331046.8959758817,441393.6759094302,44139.367590943046,72914691.34231879,0.008838650664059193,0.08838650664059189
2010,99,1701698.3084729407,3314766.49671292,1828355.0463107952,133277.1764730876,235177.7314587863,4963286.733046079,2712081.6791287507,4266161.774725188,199915.7647096313,1332673.8115997885,442872.98462545936,44287.298462545965,73163590.61425714,0.008828388154296065,0.08828388154296059
2010,100,1709351.6354174486,3329674.539823576,1829189.6405251364,133324.22630755152,235464.8342159463,4985608.936634227,2724279.16894656,4268109.161225317,199986.33946132718,1334300.7272236953,444352.3208861067,44435.2320886107,73412489.8861955,0.008818218152336804,0.08818218152336799
2010,101,1717005.4900074357,3344583.610743655,1830324.1400617084,133406.89948930754,235814.4240437823,5007932.679188356,2736477.4996993523,4270756.326810651,200110.34923396123,1336281.7362480992,445832.17488466995,44583.217488467024,73662322.60860613,0.00880814633527864,0.08808146335278634
2010,102,1724659.5079886396,3359492.9999362086,1831545.0551914873,133501.4145379671,236178.48964088687,5030256.898300201,2748676.0908568962,4273605.128780136,200252.12180695054,1338344.7746316919,447312.2787954063,44731.22787954066,73912466.48117419,0.008798167995514791,0.08798167995514784
2010,103,1732307.2281220325,3374390.121446047,1831545.0551914873,133501.4145379671,236178.48964088687,5052562.748689263,2760864.644819491,4273605.128780136,200252.12180695054,1338344.7746316919,448745.2209143107,44874.52209143111,74153422.77039649,0.008787386253705941,0.08787386253705935
2010,104,1739954.9361896655,3389287.2194527905,1831545.0551914873,133501.4145379671,236178.48964088687,5074868.563886526,2773053.1795522813,4273605.128780136,200252.12180695054,1338344.7746316919,450177.3310867679,45017.733108676824,74394379.05961879,0.00877668313225469,0.08776683132254683
2010,105,1747602.6321641784,3404184.2939031436,1831545.0551914873,133501.4145379671,236178.48964088687,5097174.343812189,2785241.6950116614,4273605.128780136,200252.12180695054,1338344.7746316919,451609.4689248057,45160.946892480606,74635335.34884109,0.008766074284627829,0.08766074284627821
2010,106,1755250.3160455714,3419081.344797107,1831545.0551914873,133501.4145379671,236178.48964088687,5119480.088466252,2797430.1911976314,4273605.128780136,200252.12180695054,1338344.7746316919,453041.6345465472,45304.16345465475,74876291.63806339,0.008755558480624459,0.08755558480624452
2010,107,1762897.9878612042,3433978.3721879753,1831545.0551914873,133501.4145379671,236178.48964088687,5141785.797928515,2809618.6681537963,4273605.128780136,200252.12180695054,1338344.7746316919,454473.82804248837,45447.38280424887,75117247.92728569,0.008745134510727283,0.08745134510727277
2010,108,1770545.6476110772,3448875.376075749,1831545.0551914873,133501.4145379671,236178.48964088687,5164091.472198978,2821807.125880156,4273605.128780136,200252.12180695054,1338344.7746316919,455906.04951979796,45590.604951979825,75358204.21650799,0.008734801186775335,0.0873480118677533
2010,109,1778193.1295941444,3463772.033688599,1831545.0551914873,133501.4145379671,236178.48964088687,5186396.627982925,2833995.30029067,4273605.128780136,200252.12180695054,1338344.7746316919,457339.0453999051,45733.904539990544,75599066.53689647,0.008724572391349128,0.08724572391349122
2010,110,1785837.3452235616,3478662.3287167344,1831545.0551914873,133501.4145379671,236178.48964088687,5208692.256902059,2846178.2689500535,4273605.128780136,200252.12180695054,1338344.7746316919,458725.24797698826,45872.52479769886,75835453.55812947,0.008713558294014455,0.08713558294014448
2010,111,1793481.3625473783,3493552.2374620857,1831545.0551914873,133501.4145379671,236178.48964088687,5230987.307429857,2858360.921559886,4273605.128780136,200252.12180695054,1338344.7746316919,460134.2566507634,46013.42566507637,76071753.34695005,0.008703070407003657,0.0870307040700365
2010,112,1801125.3682327287,3508442.1235366743,1831545.0551914873,133501.4145379671,236178.48964088687,5253282.324012129,2870543.5556209134,4273605.128780136,200252.12180695054,1338344.7746316919,461543.2905711206,46154.329057112096,76308053.13577063,0.008692672073320092,0.08692672073320085
2010,113,1808769.362307676,3523331.9869951657,1831545.0551914873,133501.4145379671,236178.48964088687,5275577.306730725,2882726.171177861,4273605.128780136,200252.12180695054,1338344.7746316919,462952.3498141427,46295.2349814143,76544352.92459121,0.008682362158676389,0.08682362158676382
2010,114,1816412.9930857029,3538221.14278153,1831545.0551914873,133501.4145379671,236178.48964088687,5297871.229833303,2894908.207730341,4273605.128780136,200252.12180695054,1338344.7746316919,464363.936618771,46436.39366187713,76780496.67300552,0.008672187956004268,0.08672187956004261
2010,115,1824055.9351036542,3553108.9569206643,1831545.0551914873,133501.4145379671,236178.48964088687,5320163.144052328,2907089.146571451,4273605.128780136,200252.12180695054,1338344.7746316919,465781.0653512329,46578.10653512333,77016309.91618869,0.008662205357364122,0.08662205357364115
2010,116,1831698.6743048748,3567996.3759897086,1831545.0551914873,133501.4145379671,236178.48964088687,5342454.4667225545,2919269.762173396,4273605.128780136,200252.12180695054,1338344.7746316919,467200.4519101871,46720.04519101874,77252035.92695943,0.00865234883745331,0.08652348837453305
2010,117,1839333.2247474683,3582867.8440393438,1831545.0551914873,133501.4145379671,236178.48964088687,5364721.905513452,2931437.3269412797,4273605.128780136,200252.12180695054,1338344.7746316919,468536.75392409315,46853.67539240935,77471601.87083101,0.008641080402223557,0.08641080402223551
2010,118,1846967.414583068,3597738.609656606,1831545.0551914873,133501.4145379671,236178.48964088687,5386988.292533952,2943604.316991767,4273605.128780136,200252.12180695054,1338344.7746316919,469854.897398838,46985.48973988384,77691071.4028371,0.008629573301240838,0.08629573301240831
2010,119,1854601.225912329,3612608.637975062,1831545.0551914873,133501.4145379671,236178.48964088687,5409253.57557763,2955770.7037977763,4273605.128780136,200252.12180695054,1338344.7746316919,471177.1227334303,47117.712273343066,77910444.52297768,0.00861823735440816,0.08618237354408154
2010,120,1862234.8601426047,3627478.321319453,1831545.0551914873,133501.4145379671,236178.48964088687,5431518.3420826,2967936.808352278,4273605.128780136,200252.12180695054,1338344.7746316919,472500.8917281839,47250.08917281843,78129769.43718551,0.008607023283543288,0.0860702328354328
2010,121,1869868.4836115027,3642347.983701577,1831545.0551914873,133501.4145379671,236178.48964088687,5453783.077200219,2980102.8957558344,4273605.128780136,200252.12180695054,1338344.7746316919,473824.6756245958,47382.46756245961,78349094.35139334,0.00859590109413031,0.08595901094130304
2010,122,1877501.7474536335,3657216.9455607273,1831545.0551914873,133501.4145379671,236178.48964088687,5476046.763406434,2992268.41000423,4273605.128780136,200252.12180695054,1338344.7746316919,475152.04961046245,47515.20496104628,78568322.85373567,0.008584935856092839,0.08584935856092832
2010,123,1885134.665655657,3672085.234141752,1831545.0551914873,133501.4145379671,236178.48964088687,5498309.441495669,3004433.373388705,4273605.128780136,200252.12180695054,1338344.7746316919,476482.56470357033,47648.25647035707,78787454.9442125,0.008574117513703948,0.08574117513703942
2010,124,1892764.4230525196,3686947.365737724,1831545.0551914873,133501.4145379671,236178.48964088687,5520562.9005698515,3016593.299239955,4273605.128780136,200252.12180695054,1338344.7746316919,477737.42415384745,47773.74241538478,79002676.13998412,0.008562044819476736,0.0856204481947673
2010,125,1900393.8084385865,3701808.772687667,1831545.0551914873,133501.4145379671,236178.48964088687,5542815.274612547,3028752.632198999,4273605.128780136,200252.12180695054,1338344.7746316919,479028.46825539996,47902.84682554004,79217742.87992737,0.008550716639009822,0.08550716639009816
2010,126,1908022.8386175588,3716669.48772379,1831545.0551914873,133501.4145379671,236178.48964088687,5565066.61263455,3040911.3990467363,4273605.128780136,200252.12180695054,1338344.7746316919,480321.7531537984,48032.17531537988,79432619.52636038,0.008539520480158068,0.08539520480158062
2010,127,1915651.684148081,3731529.84308012,1831545.0551914873,133501.4145379671,236178.48964088687,5587317.4120985735,3053069.8716110066,4273605.128780136,200252.12180695054,1338344.7746316919,481615.58068126097,48161.558068126134,79647383.30719733,0.008528423928983422,0.08528423928983415
2010,128,1923279.6136900086,3746388.414167,1831545.0551914873,133501.4145379671,236178.48964088687,5609565.539929195,3065226.8843184533,4273605.128780136,200252.12180695054,1338344.7746316919,482918.926103164,48291.892610316434,79861760.94846335,0.008517587338983858,0.08517587338983852
2010,129,1930907.5336526511,3761246.9665942304,1831545.0551914873,133501.4145379671,236178.48964088687,5631813.639820236,3077383.8817589143,4273605.128780136,200252.12180695054,1338344.7746316919,484222.2755278125,48422.22755278128,80076138.58972937,0.008506836480050059,0.08506836480050052
2010,130,1938535.0922750407,3776104.81516076,1831545.0551914873,133501.4145379671,236178.48964088687,5654060.6858022055,3089540.3033133475,4273605.128780136,200252.12180695054,1338344.7746316919,485529.09833404125,48552.90983340416,80290361.77516702,0.008496232592053241,0.08496232592053234
2010,131,1946153.1413600165,3790944.1399408695,1831545.0551914873,133501.4145379671,236178.48964088687,5676279.995633385,3101681.569042528,4273605.128780136,200252.12180695054,1338344.7746316919,486754.4090755436,48675.440907554395,80486471.53063327,0.008484332497934783,0.08484332497934777
2010,132,1953770.992799973,3805783.0797249516,1831545.0551914873,133501.4145379671,236178.48964088687,5698498.728999925,3113822.5197749585,4273605.128780136,200252.12180695054,1338344.7746316919,487982.2931511735,48798.22931511739,80682505.58884679,0.008472570740832507,0.08472570740832501
2010,133,1961388.4637256209,3820621.2782988697,1831545.0551914873,133501.4145379671,236178.48964088687,5720716.352533064,3125962.8640627097,4273605.128780136,200252.12180695054,1338344.7746316919,489214.42391648283,48921.44239164832,80878388.25255483,0.008460975434904604,0.08460975434904597
2010,134,1969005.1883832451,3835458.0232048673,1831545.0551914873,133501.4145379671,236178.48964088687,5742931.799451135,3138102.0189857986,4273605.128780136,200252.12180695054,1338344.7746316919,490454.56323509006,49045.456323509046,81073968.12725194,0.008449611020980201,0.08449611020980194
2010,135,1976621.7352328848,3850294.421755728,1831545.0551914873,133501.4145379671,236178.48964088687,5765146.727762584,3150240.890527412,4273605.128780136,200252.12180695054,1338344.7746316919,491695.0374012606,49169.5037401261,81269500.16987878,0.008438340696073653,0.08438340696073646
2010,136,1984237.7316491394,3865129.748108224,1831545.0551914873,133501.4145379671,236178.48964088687,5787360.050643327,3162378.8848158177,4273605.128780136,200252.12180695054,1338344.7746316919,492939.4332513171,49293.94332513176,81464832.98592989,0.008427226276297573,0.08427226276297564
2010,137,1991852.9886246328,3879963.634091737,1831545.0551914873,133501.4145379671,236178.48964088687,5809571.216821849,3174515.70062051,4273605.128780136,200252.12180695054,1338344.7746316919,494189.7313398331,49418.97313398336,81659890.87815253,0.008416300492558907,0.08416300492558898
2010,138,1999455.7173833493,3894773.116152987,1831545.0551914873,133501.4145379671,236178.48964088687,5831745.842368105,3186632.5495797144,4273605.128780136,200252.12180695054,1338344.7746316919,495363.09949638246,49536.3099496383,81832142.75235362,0.008404205426805292,0.08404205426805282
2010,139,2007057.9033408477,3909581.5408826973,1831545.0551914873,133501.4145379671,236178.48964088687,5853918.884744142,3198748.5334494775,4273605.128780136,200252.12180695054,1338344.7746316919,496530.23564388976,49653.023564389034,82004251.96033917,0.008392098932590122,0.08392098932590113
2010,140,2014659.7364381913,3924389.278270231,1831545.0551914873,133501.4145379671,236178.48964088687,5876090.897944728,3210863.954948369,4273605.128780136,200252.12180695054,1338344.7746316919,497700.68579391803,49770.06857939186,82176266.05751437,0.008380141072439916,0.08380141072439906
2010,141,2022261.386797473,3939196.6596992486,1831545.0551914873,133501.4145379671,236178.48964088687,5898262.3781592995,3222979.085208474,4273605.128780136,200252.12180695054,1338344.7746316919,498872.92387181555,49887.29238718161,82348232.5992844,0.00836830386091505,0.08368303860915041
2010,142,2029863.0290445446,3954004.0253263563,1831545.0551914873,133501.4145379671,236178.48964088687,5920433.834713258,3235094.2025397443,4273605.128780136,200252.12180695054,1338344.7746316919,500045.170768519,50004.51707685195,82520199.14105442,0.008356555488699615,0.08356555488699607
2010,143,2037464.4821918914,3968811.0226029586,1831545.0551914873,133501.4145379671,236178.48964088687,5942604.7397263525,3247209.0184933282,4273605.128780136,200252.12180695054,1338344.7746316919,501219.28328051715,50121.92832805177,82692118.12741926,0.008344926616842517,0.08344926616842507
2010,144,2045065.5794881694,3983617.3267113334,1831545.0551914873,133501.4145379671,236178.48964088687,5964774.606840497,3259323.2673092713,4273605.128780136,200252.12180695054,1338344.7746316919,502396.7044326842,50239.67044326847,82863942.00297375,0.008333440525061499,0.0833344052506149
2010,145,2052659.8136632438,3998410.26203153,1831545.0551914873,133501.4145379671,236178.48964088687,5986924.456517797,3271426.578025796,4273605.128780136,200252.12180695054,1338344.7746316919,503525.41491326405,50352.54149132646,83023413.47323453,0.008321262332356161,0.08321262332356151
2010,146,2060253.8736752737,4013202.85809663,1831545.0551914873,133501.4145379671,236178.48964088687,6009073.798219551,3283529.6111699687,4273605.128780136,200252.12180695054,1338344.7746316919,504659.219697989,50465.92196979896,83182834.1711266,0.008309258499496342,0.08309258499496332
2010,147,2067847.5701714908,4027994.7460632194,1831545.0551914873,133501.4145379671,236178.48964088687,6031222.079666851,3295632.0649608145,4273605.128780136,200252.12180695054,1338344.7746316919,505796.6140417352,50579.66140417358,83342153.32428122,0.008297403177485028,0.08297403177485019
2010,148,2075441.089009426,4042786.2879662807,1831545.0551914873,133501.4145379671,236178.48964088687,6053369.842944162,3307734.235608774,4273605.128780136,200252.12180695054,1338344.7746316919,506935.5852812295,50693.558528123016,83501421.70506711,0.008285661091788531,0.08285661091788521
2010,149,2083034.4276641477,4057577.478887457,1831545.0551914873,133501.4145379671,236178.48964088687,6075517.0806871,3319836.119089736,4273605.128780136,200252.12180695054,1338344.7746316919,508076.18664442725,50807.61866444279,83660639.31348428,0.008274031877871096,0.08274031877871085
2010,150,2090627.594612276,4072368.3353384985,1831545.0551914873,133501.4145379671,236178.48964088687,6097663.81761914,3331937.7289133156,4273605.128780136,200252.12180695054,1338344.7746316919,509218.2062764506,50921.820627645124,83819806.14953272,0.008262510831814203,0.08262510831814193
2010,151,2098220.5897628427,4087158.8571422063,1831545.0551914873,133501.4145379671,236178.48964088687,6119810.053474959,3344039.064934531,4273605.128780136,200252.12180695054,1338344.7746316919,510361.73820026615,51036.17382002668,83978922.21321245,0.008251098296898086,0.08251098296898077
2010,152,2105804.1614647736,4101931.022853259,1831545.0551914873,133501.4145379671,236178.48964088687,6141928.804272258,3356125.3823344833,4273605.128780136,200252.12180695054,1338344.7746316919,511285.11843293963,51128.51184329403,84122429.95813708,0.008236258526693402,0.08236258526693391
2010,153,2113387.54845268,4116702.8287567855,1831545.0551914873,133501.4145379671,236178.48964088687,6164047.016320319,3368211.4053464592,4273605.128780136,200252.12180695054,1338344.7746316919,512208.8175058961,51220.88175058967,84265886.68307807,0.008221531093347018,0.08221531093347008
2010,154,2120970.9282369865,4131474.6206282987,1831545.0551914873,133501.4145379671,236178.48964088687,6186165.207357879,3380297.4168776977,4273605.128780136,200252.12180695054,1338344.7746316919,513132.53415555216,51313.25341555528,84409343.40801905,0.008206909282859373,0.08206909282859363
2010,155,2128553.810270335,4146245.4429224255,1831545.0551914873,133501.4145379671,236178.48964088687,6208281.946621812,3392382.6351183467,4273605.128780136,200252.12180695054,1338344.7746316919,514060.35457577533,51406.03545757759,84552647.07300907,0.00819245897491,0.0819245897490999
2010,156,2136136.5111313537,4161015.912307951,1831545.0551914873,133501.4145379671,236178.48964088687,6230398.157466449,3404467.5646155947,4273605.128780136,200252.12180695054,1338344.7746316919,514989.761311354,51498.97613113546,84695899.71801545,0.008178137143297596,0.08178137143297587
2010,157,2143718.701524435,4175785.3873444744,1831545.0551914873,133501.4145379671,236178.48964088687,6252512.87944627,3416551.6805545683,4273605.128780136,200252.12180695054,1338344.7746316919,515923.3843440966,51592.33843440972,84838999.30307087,0.00816398529202375,0.0816398529202374
2010,158,2151300.722257245,4190554.5318969265,1831545.0551914873,133501.4145379671,236178.48964088687,6274627.106583632,3428635.5260974835,4273605.128780136,200252.12180695054,1338344.7746316919,516858.2316924667,51685.82316924673,84982047.86814265,0.008149953144293292,0.08149953144293283
2010,159,2158875.266197228,4205309.112280019,1831545.0551914873,133501.4145379671,236178.48964088687,6296719.526408582,3440707.4555018316,4273605.128780136,200252.12180695054,1338344.7746316919,517609.9763296386,51760.997632963925,85111815.23750407,0.008133170655459347,0.08133170655459337
2010,160,2166449.803516091,4220063.679765721,1831545.0551914873,133501.4145379671,236178.48964088687,6318811.926921933,3452779.3743537697,4273605.128780136,200252.12180695054,1338344.7746316919,518363.5143350229,51836.35143350235,85241582.60686548,0.008116533624988985,0.08116533624988975
2010,161,2174023.9724034625,4234817.52957758,1831545.0551914873,133501.4145379671,236178.48964088687,6340903.252843434,3464850.7060180185,4273605.128780136,200252.12180695054,1338344.7746316919,519120.2559641494,51912.025596415,85371253.82383169,0.008100063885238607,0.08100063885238598
2010,162,2181597.95925683,4249571.02480237,1831545.0551914873,133501.4145379671,236178.48964088687,6362994.047832424,3476921.7475655735,4273605.128780136,200252.12180695054,1338344.7746316919,519878.5150293705,51987.85150293711,85500876.96460031,0.008083732775767249,0.0808373277576724
2010,163,2189172.803965853,4264326.191058487,1832489.2249283702,133560.51428107775,236490.92499426685,6385087.344900407,3488994.1563205784,4275808.191499529,200340.77142161652,1340115.2416341784,520637.15353532165,52063.71535353223,85632055.85615607,0.008067517387648692,0.08067517387648683
2010,164,2196747.4660060657,4279081.001490984,1833433.394665253,133619.6140241884,236803.36034764684,6407180.10918436,3501066.273947167,4278011.254218923,200429.4210362825,1341885.708636665,521397.28530407156,52139.72853040722,85763186.67151423,0.008051437556152497,0.08051437556152488
