Year,Julian Day,Rainfall,Runoff (Q),Potential Evapotranspiration (E0),Crop Transpiration (Etrans),Maximum Sublimation (Esoil),SoilWater/L1,SoilWater/L2,SoilWater/L3,Esoil/L1,Esoil/L2,Esoil/L3,Perc/L1,Perc/L2,Perc/L3,Temp/L1,Temp/L2,Temp/L3,Surface Temp,Sediment Yield
,,mm,mm,mm d^-1,mm H2O,mm H2O,mm,mm,mm,mm H2O,mm H2O,mm H2O,mm H2O,mm H2O,mm H2O,C,C,C,C,metric tons
1,359,18.03,15.17,0.165,0.009,0.154,47.828,46.712,46.227,0.15,0.003,0.0,2.828,1.712,1.227,-1.058,0.6,2.063,0.461,0.393
1,360,3.56,1.63,0.277,0.015,0.258,47.713,47.825,46.712,0.252,0.005,0.001,2.713,2.825,1.712,-0.922,0.721,2.169,-1.222,0.032
1,361,1.02,0.08,0.101,0.006,0.094,46.675,47.708,47.824,0.092,0.002,0.0,1.675,2.708,2.824,-1.54,0.222,1.773,-5.206,0.001
1,362,0.0,0.0,0.106,0.006,0.099,45.846,46.673,47.708,0.096,0.002,0.0,0.846,1.673,2.708,-1.825,-0.009,1.588,-4.044,0.0
1,363,0.0,0.0,0.123,0.007,0.115,44.904,45.844,46.673,0.111,0.002,0.0,0.0,0.844,1.673,-2.329,-0.428,1.244,-5.539,0.0
1,364,0.0,0.0,0.075,0.004,0.07,44.792,44.998,45.844,0.067,0.001,0.0,0.0,0.0,0.844,-2.893,-0.9,0.854,-6.404,0.0
1,365,1.52,0.22,0.153,0.009,0.143,44.725,44.996,45.0,0.136,0.003,0.0,0.0,0.0,0.0,-3.194,-1.157,0.639,-5.581,0.003
2,1,0.0,0.0,0.08,0.004,0.075,45.893,44.994,44.999,0.073,0.001,0.0,0.893,0.0,0.0,-3.596,-1.492,0.363,-6.467,0.0
2,2,0.0,0.0,0.044,0.002,0.041,44.927,45.885,44.999,0.04,0.001,0.0,0.0,0.885,0.0,-4.097,-1.908,0.022,-7.445,0.0
2,3,0.0,0.0,0.001,0.0,0.001,44.887,44.999,45.884,0.001,0.0,0.0,0.0,0.0,0.884,-4.97,-2.631,-0.568,-10.025,0.0
2,4,0.0,0.0,0.015,0.001,0.014,44.887,44.999,45.0,0.014,0.0,0.0,0.0,0.0,0.0,-5.552,-3.116,-0.967,-9.382,0.0
2,5,0.0,0.0,0.066,0.004,0.062,44.873,44.999,45.0,0.059,0.001,0.0,0.0,0.0,0.0,-5.77,-3.299,-1.119,-8.028,0.0
2,6,0.0,0.0,0.095,0.005,0.089,44.814,44.998,45.0,0.085,0.002,0.0,0.0,0.0,0.0,-5.793,-3.321,-1.139,-7.201,0.0
2,7,3.81,1.67,0.09,0.005,0.084,44.728,44.996,44.999,0.08,0.002,0.0,0.0,0.0,0.0,-5.773,-3.307,-1.13,-6.995,0.033
2,8,7.62,5.0,0.162,0.009,0.151,46.792,44.994,44.999,0.147,0.003,0.0,1.792,0.0,0.0,-5.24,-2.864,-0.767,-4.182,0.114
2,9,0.0,0.0,0.001,0.0,0.001,47.472,46.783,44.999,0.001,0.0,0.0,2.472,1.783,0.0,-5.69,-3.225,-1.051,-8.99,0.0
2,10,0.0,0.0,0.001,0.0,0.001,44.999,47.472,46.782,0.001,0.0,0.0,0.0,2.472,1.782,-6.249,-3.678,-1.411,-10.086,0.0
2,11,0.0,0.0,0.082,0.005,0.076,44.998,45.0,47.472,0.075,0.002,0.0,0.0,0.0,2.472,-6.21,-3.645,-1.384,-7.407,0.0
2,12,0.0,0.0,0.145,0.008,0.135,44.924,44.998,45.0,0.131,0.003,0.0,0.0,0.0,0.0,-5.927,-3.417,-1.203,-6.01,0.0
2,13,0.0,0.0,0.156,0.009,0.145,44.792,44.996,44.999,0.14,0.003,0.0,0.0,0.0,0.0,-5.773,-3.295,-1.109,-6.411,0.0
2,14,0.0,0.0,0.251,0.014,0.234,44.653,44.993,44.999,0.222,0.005,0.001,0.0,0.0,0.0,-4.935,-2.606,-0.552,-2.5,0.0
2,15,0.0,0.0,0.29,0.016,0.27,44.431,44.988,44.998,0.252,0.005,0.001,0.0,0.0,0.0,-3.909,-1.762,0.132,-0.563,0.0
2,16,0.0,0.0,0.162,0.009,0.151,44.179,44.983,44.997,0.138,0.003,0.0,0.0,0.0,0.0,-3.368,-1.318,0.491,-2.084,0.0
2,17,0.0,0.0,0.159,0.009,0.148,44.041,44.98,44.997,0.134,0.003,0.0,0.0,0.0,0.0,-2.979,-1.001,0.747,-2.329,0.0
2,18,0.0,0.0,0.207,0.012,0.193,43.908,44.977,44.996,0.172,0.004,0.001,0.0,0.0,0.0,-2.761,-0.823,0.889,-2.83,0.0
2,19,0.0,0.0,0.279,0.016,0.26,43.736,44.973,44.996,0.229,0.005,0.001,0.0,0.0,0.0,-2.496,-0.606,1.063,-2.338,0.0
2,20,0.0,0.0,0.232,0.013,0.216,43.507,44.968,44.995,0.186,0.004,0.001,0.0,0.0,0.0,-2.535,-0.642,1.032,-3.709,0.0
2,21,0.0,0.0,0.139,0.008,0.13,43.321,44.964,44.994,0.11,0.003,0.0,0.0,0.0,0.0,-2.198,-0.365,1.256,-1.693,0.0
2,22,0.0,0.0,0.119,0.007,0.111,43.211,44.961,44.994,0.093,0.002,0.0,0.0,0.0,0.0,-1.788,-0.028,1.529,-0.931,0.0
2,23,0.0,0.0,0.21,0.012,0.196,43.117,44.959,44.993,0.163,0.004,0.001,0.0,0.0,0.0,-1.37,0.317,1.808,-0.438,0.0
2,24,15.24,12.08,0.273,0.015,0.255,42.954,44.955,44.993,0.21,0.005,0.001,0.0,0.0,0.0,-0.92,0.688,2.11,0.196,0.305
2,25,2.79,0.95,0.28,0.016,0.261,45.903,44.95,44.992,0.255,0.005,0.001,0.903,0.0,0.0,-0.537,1.008,2.373,0.307,0.018
2,26,0.0,0.0,0.226,0.013,0.211,46.589,45.848,44.991,0.206,0.004,0.001,1.589,0.848,0.0,-0.659,0.912,2.301,-2.044,0.0
2,27,0.0,0.0,0.131,0.007,0.122,44.794,46.585,45.838,0.117,0.002,0.0,0.0,1.585,0.838,-1.528,0.2,1.725,-6.258,0.0
2,28,0.0,0.0,0.156,0.009,0.145,44.677,44.998,46.584,0.138,0.003,0.0,0.0,0.0,1.584,-2.324,-0.456,1.194,-6.8,0.0
2,29,0.0,0.0,0.016,0.001,0.015,44.539,44.995,45.0,0.014,0.0,0.0,0.0,0.0,0.0,-3.49,-1.422,0.404,-9.68,0.0
2,30,0.0,0.0,0.054,0.003,0.05,44.525,44.994,44.999,0.047,0.001,0.0,0.0,0.0,0.0,-4.455,-2.222,-0.25,-9.852,0.0
2,31,0.0,0.0,0.149,0.008,0.139,44.478,44.993,44.999,0.13,0.003,0.0,0.0,0.0,0.0,-4.83,-2.534,-0.506,-7.688,0.0
2,32,0.0,0.0,0.163,0.009,0.152,44.348,44.991,44.999,0.141,0.003,0.0,0.0,0.0,0.0,-4.976,-2.657,-0.607,-6.845,0.0
2,33,3.81,1.65,0.2,0.011,0.187,44.207,44.988,44.998,0.17,0.004,0.001,0.0,0.0,0.0,-4.796,-2.509,-0.488,-5.222,0.033
2,34,0.0,0.0,0.257,0.014,0.24,46.192,44.984,44.998,0.234,0.005,0.001,1.192,0.0,0.0,-4.206,-2.018,-0.086,-2.797,0.0
2,35,0.0,0.0,0.261,0.005,0.255,44.766,46.171,44.997,0.244,0.005,0.001,0.0,1.171,0.0,-3.789,-1.672,0.198,-3.1,0.0
2,36,0.76,0.01,0.292,0.011,0.279,44.522,44.995,46.167,0.261,0.006,0.001,0.0,0.0,1.167,-3.455,-1.395,0.425,-3.095,0.0
2,37,0.0,0.0,0.32,0.018,0.298,45.013,44.989,44.999,0.291,0.006,0.001,0.013,0.0,0.0,-3.005,-1.023,0.727,-2.09,0.0
2,38,0.0,0.0,0.272,0.021,0.247,44.709,44.996,44.998,0.235,0.005,0.001,0.0,0.0,0.0,-3.09,-1.094,0.668,-4.52,0.0
2,39,1.78,0.33,0.297,0.028,0.263,44.474,44.992,44.997,0.246,0.005,0.001,0.0,0.0,0.0,-2.989,-1.012,0.734,-3.596,0.004
2,40,2.79,0.95,0.307,0.035,0.265,45.673,44.986,44.996,0.259,0.005,0.001,0.673,0.0,0.0,-2.935,-0.967,0.773,-3.753,0.01
2,41,3.81,1.72,0.21,0.028,0.177,46.588,45.654,44.996,0.173,0.003,0.001,1.588,0.654,0.0,-2.889,-0.924,0.811,-3.743,0.017
2,42,0.0,0.0,0.204,0.031,0.167,46.916,46.584,45.649,0.163,0.003,0.001,1.916,1.584,0.649,-3.582,-1.486,0.362,-7.747,0.0
2,43,0.0,0.0,0.23,0.039,0.184,44.837,46.913,46.584,0.177,0.004,0.001,0.0,1.913,1.584,-4.255,-2.036,-0.08,-8.39,0.0
2,44,0.0,0.0,0.231,0.044,0.18,44.66,44.996,46.912,0.17,0.004,0.001,0.0,0.0,1.912,-4.649,-2.362,-0.346,-7.589,0.0
2,45,0.0,0.0,0.237,0.049,0.179,44.489,44.993,44.999,0.168,0.004,0.001,0.0,0.0,0.0,-5.023,-2.677,-0.607,-7.891,0.0
2,46,0.0,0.0,0.26,0.059,0.191,44.322,44.989,44.999,0.176,0.004,0.001,0.0,0.0,0.0,-5.247,-2.867,-0.767,-7.48,0.0
2,47,1.27,0.12,0.311,0.076,0.222,44.145,44.985,44.998,0.202,0.004,0.001,0.0,0.0,0.0,-5.061,-2.718,-0.649,-5.487,0.0
2,48,0.0,0.0,0.425,0.112,0.295,45.093,44.981,44.998,0.288,0.006,0.001,0.093,0.0,0.0,-4.531,-2.281,-0.294,-3.408,0.0
2,49,0.0,0.0,0.376,0.106,0.253,44.712,45.068,44.997,0.241,0.005,0.001,0.0,0.068,0.0,-4.12,-1.943,-0.02,-3.482,0.0
2,50,0.0,0.0,0.427,0.129,0.278,44.471,44.995,45.064,0.26,0.006,0.001,0.0,0.0,0.064,-3.975,-1.825,0.074,-4.48,0.0
2,51,1.78,0.33,0.459,0.147,0.29,44.212,44.989,44.999,0.265,0.006,0.001,0.0,0.0,0.0,-3.978,-1.83,0.068,-5.13,0.001
2,52,0.76,0.01,0.382,0.13,0.233,45.394,44.984,44.998,0.228,0.005,0.001,0.394,0.0,0.0,-3.721,-1.617,0.243,-3.719,0.0
2,53,1.27,0.13,0.311,0.112,0.184,45.525,45.373,44.997,0.179,0.004,0.001,0.525,0.373,0.0,-3.11,-1.11,0.657,-1.506,0.0
2,54,2.54,0.8,0.327,0.123,0.187,45.96,45.521,45.37,0.182,0.004,0.001,0.96,0.521,0.37,-2.544,-0.64,1.042,-1.094,0.003
2,55,0.25,0.0,0.366,0.145,0.202,46.56,45.957,45.52,0.197,0.004,0.001,1.56,0.957,0.52,-2.312,-0.444,1.206,-2.304,0.0
2,56,0.0,0.0,0.279,0.116,0.149,45.057,46.556,45.956,0.145,0.003,0.0,0.057,1.556,0.956,-2.778,-0.824,0.9,-5.865,0.0
2,57,0.0,0.0,0.288,0.125,0.148,44.855,45.054,46.555,0.142,0.003,0.0,0.0,0.054,1.555,-3.408,-1.344,0.478,-7.259,0.0
2,58,0.0,0.0,0.416,0.188,0.205,44.713,44.997,45.053,0.196,0.004,0.001,0.0,0.0,0.053,-3.78,-1.655,0.221,-6.531,0.0
2,59,0.0,0.0,0.502,0.237,0.238,44.517,44.993,44.999,0.223,0.005,0.001,0.0,0.0,0.0,-3.428,-1.367,0.453,-2.977,0.0
2,60,0.0,0.0,0.358,0.176,0.163,44.293,44.988,44.999,0.15,0.003,0.001,0.0,0.0,0.0,-2.81,-0.859,0.864,-1.144,0.0
2,61,0.0,0.0,0.544,0.277,0.238,44.143,44.985,44.998,0.216,0.005,0.001,0.0,0.0,0.0,-2.538,-0.636,1.043,-2.351,0.0
2,62,0.0,0.0,0.473,0.25,0.198,43.927,44.98,44.997,0.177,0.004,0.001,0.0,0.0,0.0,-2.589,-0.682,1.003,-3.823,0.0
2,63,0.0,0.0,0.515,0.282,0.206,43.751,44.976,44.997,0.181,0.004,0.001,0.0,0.0,0.0,-2.63,-0.718,0.971,-3.822,0.0
2,64,0.0,0.0,0.624,0.353,0.238,43.569,44.972,44.996,0.206,0.005,0.001,0.0,0.0,0.0,-2.564,-0.666,1.012,-3.28,0.0
2,65,0.0,0.0,0.665,0.389,0.242,43.363,44.968,44.995,0.206,0.005,0.001,0.0,0.0,0.0,-2.507,-0.621,1.046,-3.256,0.0
2,66,0.51,0.0,0.766,0.463,0.265,43.157,44.963,44.994,0.222,0.005,0.001,0.0,0.0,0.0,-2.098,-0.285,1.319,-1.269,0.0
2,67,0.0,0.0,0.714,0.445,0.234,43.444,44.958,44.994,0.2,0.005,0.001,0.0,0.0,0.0,-1.537,0.178,1.696,0.002,0.0
2,68,0.0,0.0,0.664,0.426,0.206,43.243,44.953,44.993,0.173,0.004,0.001,0.0,0.0,0.0,-0.906,0.7,2.12,0.998,0.0
2,69,6.35,3.73,0.538,0.356,0.157,43.07,44.949,44.992,0.131,0.003,0.001,0.0,0.0,0.0,-0.209,1.276,2.589,2.05,0.011
2,70,2.54,0.78,0.769,0.523,0.211,45.555,44.946,44.992,0.206,0.004,0.001,0.555,0.0,0.0,0.517,1.878,3.082,2.957,0.002
2,71,6.35,3.86,0.763,0.534,0.196,46.556,45.496,44.991,0.191,0.004,0.001,1.556,0.496,0.0,1.302,2.53,3.616,4.071,0.011
2,72,0.0,0.0,0.582,0.418,0.14,47.297,46.552,45.487,0.136,0.003,0.0,2.297,1.552,0.487,2.043,3.146,4.121,4.683,0.0
2,73,0.0,0.0,0.424,0.312,0.095,44.864,47.294,46.552,0.091,0.002,0.0,0.0,2.294,1.552,2.636,3.639,4.525,4.691,0.0
2,74,0.0,0.0,1.209,0.914,0.249,44.772,44.998,47.294,0.239,0.005,0.001,0.0,0.0,2.294,3.201,4.107,4.907,5.184,0.0
2,75,0.0,0.0,1.409,1.091,0.267,44.534,44.993,44.999,0.251,0.005,0.001,0.0,0.0,0.0,3.74,4.552,5.268,5.665,0.0
2,76,0.0,0.0,1.372,1.088,0.237,44.283,44.988,44.998,0.218,0.005,0.001,0.0,0.0,0.0,4.21,4.94,5.584,5.878,0.0
2,77,0.0,0.0,1.406,1.142,0.22,44.065,44.983,44.998,0.199,0.004,0.001,0.0,0.0,0.0,4.629,5.285,5.865,6.111,0.0
2,78,0.0,0.0,1.254,1.042,0.175,43.866,44.979,44.997,0.156,0.003,0.001,0.0,0.0,0.0,5.204,5.76,6.251,7.42,0.0
2,79,5.33,0.0,1.026,0.872,0.127,43.71,44.975,44.996,0.111,0.003,0.0,0.0,0.0,0.0,5.402,5.923,6.384,5.99,0.0
2,80,0.0,0.0,0.81,0.704,0.087,48.933,44.973,44.996,0.085,0.002,0.0,3.933,0.0,0.0,5.09,5.668,6.179,3.41,0.0
2,81,0.0,0.0,1.121,0.995,0.103,44.915,48.904,44.996,0.1,0.002,0.0,0.0,3.904,0.0,4.749,5.39,5.955,2.911,0.0
2,82,0.0,0.0,1.387,1.258,0.105,44.815,44.998,48.899,0.101,0.002,0.0,0.0,0.0,3.899,4.549,5.226,5.824,3.311,0.0
2,83,0.0,0.0,1.381,1.279,0.083,44.714,44.996,45.0,0.079,0.002,0.0,0.0,0.0,0.0,4.52,5.201,5.801,4.037,0.0
2,84,0.0,0.0,1.228,1.159,0.056,44.635,44.994,44.999,0.053,0.001,0.0,0.0,0.0,0.0,4.617,5.28,5.864,4.691,0.0
2,85,0.0,0.0,0.933,0.899,0.027,44.582,44.993,44.999,0.026,0.001,0.0,0.0,0.0,0.0,4.339,5.049,5.675,2.751,0.0
2,86,0.0,0.0,0.924,0.907,0.013,44.556,44.993,44.999,0.013,0.0,0.0,0.0,0.0,0.0,3.938,4.716,5.403,1.774,0.0
2,87,0.0,0.0,0.872,0.872,-0.0,44.544,44.992,44.999,-0.0,-0.0,-0.0,0.0,0.0,0.0,3.676,4.498,5.225,2.097,0.0
2,88,0.0,0.0,1.089,1.089,0.0,44.544,44.992,44.999,0.0,0.0,0.0,0.0,0.0,0.0,3.475,4.331,5.088,2.14,0.0
2,89,0.0,0.0,1.309,1.309,-0.0,44.544,44.992,44.999,-0.0,-0.0,-0.0,0.0,0.0,0.0,3.375,4.248,5.02,2.476,0.0
2,90,0.0,0.0,1.634,1.634,-0.0,44.544,44.992,44.999,-0.0,-0.0,-0.0,0.0,0.0,0.0,3.928,4.705,5.391,5.929,0.0
2,91,0.0,0.0,1.68,1.68,0.0,44.544,44.992,44.999,0.0,0.0,0.0,0.0,0.0,0.0,4.885,5.496,6.036,8.743,0.0
2,92,0.0,0.0,2.148,2.148,-0.0,44.544,44.992,44.999,-0.0,-0.0,-0.0,0.0,0.0,0.0,6.16,6.551,6.895,11.524,0.0
2,93,4.06,0.0,1.712,1.712,-0.0,44.544,44.992,44.999,-0.0,-0.0,-0.0,0.0,0.0,0.0,7.317,7.507,7.675,12.271,0.0
2,94,0.0,0.0,1.558,1.558,0.0,48.608,44.992,44.999,0.0,0.0,0.0,3.608,0.0,0.0,8.171,8.211,8.246,11.886,0.0
2,95,0.0,0.0,1.597,1.597,-0.0,45.0,48.6,44.999,-0.0,-0.0,-0.0,0.0,3.6,0.0,8.636,8.594,8.557,10.691,0.0
2,96,22.86,5.54,1.976,1.976,-0.0,45.0,45.0,48.599,-0.0,-0.0,-0.0,0.0,0.0,3.599,9.062,8.945,8.842,10.987,0.016
2,97,26.67,10.03,1.044,1.044,0.0,62.321,45.0,45.0,0.0,0.0,0.0,17.321,0.0,0.0,9.289,9.128,8.987,10.378,0.031
2,98,13.97,3.71,0.934,0.934,-0.0,61.642,62.321,45.0,-0.0,-0.0,-0.0,16.642,17.321,0.0,9.03,8.918,8.82,7.95,0.01
2,99,0.0,0.0,0.905,0.905,0.0,55.258,61.642,62.321,0.0,0.0,0.0,10.258,16.642,17.321,8.23,8.285,8.328,4.639,0.0
2,100,0.0,0.0,1.562,1.562,0.0,45.0,55.258,61.642,0.0,0.0,0.0,0.0,10.258,16.642,7.612,7.785,7.931,4.793,0.0
2,101,0.0,0.0,1.558,1.558,-0.0,44.999,45.0,55.258,-0.0,-0.0,-0.0,0.0,0.0,10.258,7.551,7.73,7.881,7.196,0.0
2,102,0.0,0.0,1.7,1.7,-0.0,45.0,45.0,45.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,7.744,7.883,8.001,8.527,0.0
2,103,2.54,0.0,1.476,1.476,0.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,8.173,8.234,8.283,10.028,0.0
2,104,0.0,0.0,1.5,1.5,0.0,47.54,45.0,45.0,0.0,0.0,0.0,2.54,0.0,0.0,8.714,8.675,8.638,11.104,0.0
2,105,0.0,0.0,2.574,2.574,-0.0,45.0,47.54,45.0,-0.0,-0.0,-0.0,0.0,2.54,0.0,9.662,9.453,9.267,13.926,0.0
2,106,2.29,0.0,2.121,2.121,-0.0,45.0,45.0,47.54,-0.0,-0.0,-0.0,0.0,0.0,2.54,10.658,10.273,9.931,15.229,0.0
2,107,0.0,0.0,1.735,1.735,0.0,47.286,45.0,45.0,0.0,0.0,0.0,2.286,0.0,0.0,11.046,10.59,10.187,12.986,0.0
2,108,0.0,0.0,1.676,1.676,0.0,45.0,47.286,45.0,0.0,0.0,0.0,0.0,2.286,0.0,10.882,10.454,10.075,10.399,0.0
2,109,0.0,0.0,1.574,1.574,0.0,45.0,45.0,47.286,0.0,0.0,0.0,0.0,0.0,2.286,10.59,10.212,9.878,9.518,0.0
2,110,0.0,0.0,1.447,1.447,0.0,44.999,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,10.249,9.93,9.648,8.928,0.0
2,111,0.0,0.0,1.833,1.833,-0.0,44.999,45.0,45.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,10.08,9.79,9.534,9.493,0.0
2,112,0.0,0.0,1.742,1.742,-0.0,44.999,45.0,45.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,9.935,9.671,9.437,9.444,0.0
2,113,0.0,0.0,1.831,1.831,0.0,44.999,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,9.839,9.591,9.372,9.549,0.0
2,114,8.38,0.06,1.975,1.975,0.0,44.999,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,9.951,9.684,9.447,10.583,0.0
2,115,12.7,1.26,0.915,0.915,-0.0,53.317,45.0,45.0,-0.0,-0.0,-0.0,8.317,0.0,0.0,10.033,9.749,9.498,10.553,0.003
2,116,1.27,0.0,1.128,1.128,0.0,56.437,53.317,45.0,0.0,0.0,0.0,11.437,8.317,0.0,9.891,9.629,9.398,9.416,0.0
2,117,0.0,0.0,1.82,1.82,0.0,46.27,56.437,53.317,0.0,0.0,0.0,1.27,11.437,8.317,9.923,9.649,9.41,10.218,0.0
2,118,0.0,0.0,1.676,1.676,-0.0,45.0,46.27,56.437,-0.0,-0.0,-0.0,0.0,1.27,11.437,9.674,9.445,9.245,8.703,0.0
2,119,0.0,0.0,1.867,1.867,-0.0,45.0,45.0,46.27,-0.0,-0.0,-0.0,0.0,0.0,1.27,9.453,9.265,9.1,8.588,0.0
2,120,0.0,0.0,2.077,2.077,-0.0,45.0,45.0,45.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,10.026,9.739,9.488,12.674,0.0
2,121,30.48,9.62,2.273,2.273,0.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,11.059,10.595,10.186,15.821,0.029
2,122,0.0,0.0,1.746,1.746,0.0,65.86,45.0,45.0,0.0,0.0,0.0,20.86,0.0,0.0,11.976,11.326,10.758,16.389,0.0
2,123,0.0,0.0,2.457,2.457,-0.0,45.0,65.86,45.0,-0.0,-0.0,-0.0,0.0,20.86,0.0,12.723,11.922,11.225,16.469,0.0
2,124,0.76,0.0,2.103,2.103,-0.0,45.0,45.0,65.86,-0.0,-0.0,-0.0,0.0,0.0,20.86,13.077,12.202,11.441,15.12,0.0
2,125,3.56,0.0,2.616,2.616,-0.0,45.762,45.0,45.0,-0.0,-0.0,-0.0,0.762,0.0,0.0,13.653,12.69,11.849,16.654,0.0
2,126,0.0,0.0,2.128,2.128,-0.0,48.556,45.762,45.0,-0.0,-0.0,-0.0,3.556,0.762,0.0,13.8,12.818,11.958,14.955,0.0
2,127,0.0,0.0,1.468,1.468,-0.0,45.0,48.556,45.762,-0.0,-0.0,-0.0,0.0,3.556,0.762,13.671,12.716,11.881,13.602,0.0
2,128,15.75,2.08,0.825,0.825,-0.0,45.0,45.0,48.556,-0.0,-0.0,-0.0,0.0,0.0,3.556,12.953,12.131,11.41,10.241,0.005
2,129,0.0,0.0,1.394,1.394,-0.0,58.667,45.0,45.0,-0.0,-0.0,-0.0,13.667,0.0,0.0,11.954,11.313,10.751,7.912,0.0
2,130,0.0,0.0,1.875,1.875,0.0,45.0,58.667,45.0,0.0,0.0,0.0,0.0,13.667,0.0,11.194,10.69,10.249,8.128,0.0
2,131,12.19,1.38,1.508,1.508,0.0,45.0,45.0,58.667,0.0,0.0,0.0,0.0,0.0,13.667,10.676,10.266,9.907,8.623,0.003
2,132,3.81,0.0,1.707,1.707,0.0,55.81,45.0,45.0,0.0,0.0,0.0,10.81,0.0,0.0,10.38,10.023,9.711,9.272,0.0
2,133,35.56,16.18,0.691,0.691,-0.0,48.81,55.81,45.0,-0.0,-0.0,-0.0,3.81,10.81,0.0,10.089,9.784,9.518,8.978,0.051
2,134,0.51,0.0,1.753,1.753,-0.0,64.377,48.81,55.81,-0.0,-0.0,-0.0,19.377,3.81,10.81,10.183,9.852,9.563,10.797,0.0
2,135,0.0,0.0,2.032,2.032,-0.0,45.508,64.377,48.81,-0.0,-0.0,-0.0,0.508,19.377,3.81,10.375,10.003,9.681,11.43,0.0
2,136,0.0,0.0,2.212,2.212,-0.0,45.0,45.508,64.377,-0.0,-0.0,-0.0,0.0,0.508,19.377,10.723,10.284,9.903,12.496,0.0
2,137,0.0,0.0,1.898,1.898,-0.0,45.0,45.0,45.508,-0.0,-0.0,-0.0,0.0,0.0,0.508,11.176,10.665,10.22,13.41,0.0
2,138,0.0,0.0,2.23,2.23,0.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,11.539,10.972,10.475,13.415,0.0
2,139,0.0,0.0,2.695,2.695,0.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,12.024,11.377,10.81,14.475,0.0
2,140,0.0,0.0,3.205,3.205,0.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,12.739,11.972,11.298,16.264,0.0
2,141,6.35,0.0,2.957,2.957,0.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,13.713,12.78,11.959,18.457,0.0
2,142,0.0,0.0,1.516,1.516,-0.0,51.349,45.0,45.0,-0.0,-0.0,-0.0,6.349,0.0,0.0,14.437,13.371,12.433,18.186,0.0
2,143,0.0,0.0,2.398,2.398,0.0,45.0,51.349,45.0,0.0,0.0,0.0,0.0,6.349,0.0,15.297,14.074,12.999,19.726,0.0
2,144,0.0,0.0,2.949,2.949,-0.0,45.0,45.0,51.349,-0.0,-0.0,-0.0,0.0,0.0,6.349,16.815,15.318,14.002,24.274,0.0
2,145,0.0,0.0,3.144,3.144,0.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,18.562,16.77,15.192,27.132,0.0
2,146,1.52,0.0,2.887,2.887,0.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,19.969,17.938,16.149,27.179,0.0
2,147,0.0,0.0,2.895,2.895,-0.0,46.524,45.0,45.0,-0.0,-0.0,-0.0,1.524,0.0,0.0,21.06,18.841,16.885,27.01,0.0
2,148,0.0,0.0,2.984,2.984,-0.0,45.0,46.524,45.0,-0.0,-0.0,-0.0,0.0,1.524,0.0,21.494,19.2,17.178,24.607,0.0
2,149,0.0,0.0,3.008,3.008,0.0,45.0,45.0,46.524,0.0,0.0,0.0,0.0,0.0,1.524,21.755,19.417,17.356,24.141,0.0
2,150,0.0,0.0,3.074,3.074,0.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,22.215,19.802,17.673,25.498,0.0
2,151,0.0,0.0,3.253,3.253,-0.0,45.0,45.0,45.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,22.828,20.313,18.093,26.839,0.0
2,152,0.0,0.0,3.193,3.193,0.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,22.984,20.445,18.203,25.009,0.0
2,153,1.27,0.0,3.148,3.148,0.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,23.161,20.593,18.326,25.293,0.0
2,154,7.62,0.02,3.018,3.018,-0.0,46.27,45.0,45.0,-0.0,-0.0,-0.0,1.27,0.0,0.0,23.208,20.63,18.355,24.79,0.0
2,155,6.35,0.01,2.382,0.133,2.221,52.597,46.27,45.0,2.168,0.044,0.007,7.597,1.27,0.0,22.886,20.345,18.105,22.878,0.0
2,156,2.29,0.0,2.72,0.151,2.537,49.174,52.553,46.263,2.476,0.05,0.008,4.174,7.553,1.263,22.84,20.278,18.026,24.067,0.0
2,157,33.02,13.59,2.904,0.162,2.708,44.81,49.124,52.544,2.602,0.054,0.009,0.0,4.124,7.544,22.594,20.059,17.833,22.909,0.34
2,158,3.05,0.0,2.49,0.139,2.322,61.643,44.946,49.115,2.266,0.046,0.008,16.643,0.0,4.115,22.153,19.664,17.485,21.628,0.0
2,159,11.43,1.3,2.685,0.149,2.504,45.782,61.544,44.992,2.444,0.05,0.008,0.782,16.544,0.0,21.983,19.504,17.336,22.611,0.025
2,160,9.4,0.95,1.476,0.082,1.377,52.682,45.732,61.528,1.344,0.027,0.004,7.682,0.732,16.528,21.073,18.736,16.697,18.39,0.018
