year,j_day,transpiration,soil_water,evaporation,percolation,temperature,NO3,NH4,active_N,stable_N,nitrification,volatilization,denitrification,nitrification_volatilization,N_trans,NO3_percolation,NH4_percolation,soil_C_percent,total_CO2_C_loss,total_carbon,M_d,fr_tillage,water_fac,active,slow,passive
,,mm H2O,mm H2O,mm H2O,mm H2O,ºC,kg,kg,kg,kg,kg/ha,kg/ha,kg/ha,kg/ha,kg,kg,kg,%,kg/ha,kg/ha,,,,kg/ha,kg/ha,kg/ha
2010,132,4.7135689448807305e-17,44.9895923024031,0.005525749536333295,0.0,9.650222019539184,34.7521562066946,0.1393682336997614,0.49067620576858934,0.0015566440009921038,0.001322801411542588,6.343085423466108e-10,0,0.0013228020458511303,0.0002405360424078028,0,0,0.010204952714192111,22.588236326705136,19899.657792674618,0.24872395630631972,0.0,0.9996530767467701,5799.552884515689,9061.277281067793,5038.827627091136
2010,133,1.7455654977016621e-16,52.25563094639954,0.002236270417159972,0.0,9.44152365160416,35.90475337195364,0.30144953064280244,0.7819844028847368,0.0019399886308342376,0.0009131267144480415,5.765146338758038e-10,0.0003176918749970233,0.0009131272909626754,0.0003833446298421338,0,0,0.010229713083258317,58.258483147675975,19947.940512353718,0.7370841578654065,0.0,0.7581456351200153,5802.916441696526,9105.695400169005,5039.3286704881875
2010,134,4.426255369172072e-16,47.12263552041155,0.005675076979375859,7.255630129885845,9.915513087312949,34.267188129057274,0.3093939569035684,0.8815595385122725,0.0023721451615189783,0.0029372567476841248,1.51544867614783e-09,0.0003693733678309851,0.002937258263132801,0.0004321565306847407,1.9942955151255322,0.04144806276826257,0.010249890573583184,47.51305478526936,19987.28661848721,0.3723060411204182,0.0,0.9292454826529484,5805.660544733865,9141.887976100643,5039.7380976527
2010,135,1.264152628063786e-14,66.08824976590095,0.006571383772107531,2.12263528154039,10.153133954613905,36.1505194805829,0.9723760584167682,1.9872666674944874,0.003346359472151872,0.0010649736880604392,1.713369194742665e-09,0.00043010073018545116,0.001064975401429634,0.0009742143106328938,0.617444271849861,0.013888653946190339,0.010274646553123667,58.331599547592674,20035.56077859115,0.5339217126559602,0.0,0.2970583411366349,5809.030833322298,9186.288403023034,5040.241542245818
2010,136,1.576871229078125e-13,44.99285199085071,0.007150382319008219,21.08824739273108,10.57262590125933,31.547958073101153,0.6531302125782315,1.973547313982023,0.0043138382570129235,0.013272908945692542,6.3775807033843305e-09,0,0.013272915323273245,0.0009674787848610517,4.615834316427189,0.3060423774973064,0.01028740675407303,30.08986159274875,20060.44317044241,0.24855389504641162,0.0,0.999761733028357,5810.77044025784,9209.17099198878,5040.50173819579
2010,137,1.3528508283240648e-12,44.986706978268245,0.00614501258111666,0.0,11.04077795764742,31.558684156517504,0.6424803116984511,1.972504168565732,0.005280795970507174,0.010726083420437672,5.162139220007011e-09,0,0.010726088582576891,0.0009669577134942508,0,0,0.010301251060734934,32.659330870144366,20087.439568433118,0.24887454265842943,0.0,0.9995568992756082,5812.65933487564,9233.995803654003,5040.784429903477
2010,138,1.0246823680358508e-11,44.979508043124696,0.007198935133302831,0.0,11.222292462392092,31.5700098409304,0.631233538455461,1.9714588161656208,0.006247231535895664,0.011325684622360244,5.455352574068211e-09,0,0.011325690077712818,0.0009664355653884895,0,0,0.010314045298606193,30.195199598461688,20112.388332282077,0.2492504877701699,0.0,0.9993169347708232,5814.406519585676,9256.935743431086,5041.046069265315
2010,139,7.394789403210311e-11,44.97081071269285,0.008697330357900148,0.0,11.732840120272673,31.58356723039767,0.6177632898040596,1.9704057590037747,0.0072131411812183625,0.013557389622916043,6.545008756352635e-09,0,0.013557396167924798,0.0009659096453226989,0,0,0.010328546878274707,34.23822882325264,20140.66641263568,0.2497051194572556,0.0,0.9990270237564284,5816.388564948471,9282.934817772108,5041.343029915103
2010,140,7.247561008370124e-10,44.96045782534536,0.010352886622738334,0.0,12.55035132655987,31.601654629746978,0.5997777639384342,1.9693384826297513,0.008178517940907376,0.01808741671012439,8.769835326079424e-09,0,0.018087425479959715,0.0009653767596890136,0,0,0.010345605896465,40.294408908068185,20173.93149810675,0.25024691430027957,0.0,0.998681927511512,5818.722515491961,9313.516080877449,5041.69290173734
2010,141,6.421844482833866e-09,44.95092477646981,0.00953304245370224,0.0,13.591582204824846,31.62739721461701,0.5741586547167671,1.9682499062979582,0.00914335137819824,0.025742839542444145,1.2573725252695603e-08,0,0.025742852116169397,0.000964833437290863,0,0,0.0103654559628751,46.91166118931759,20212.639127606446,0.2507464032661506,0.0,0.9983641592156604,5821.441691126988,9349.096682780379,5042.10075369908
