pen_id,sim_day,num_animals,animal_types,housing_type,bedding_type,handler_type,separator_type,treatment_type,manure__U,manure__TAN_s__g/L,manure__MN,manure__Mkg,manure__TSd__kg,manure__VSd__kg,manure__VSnd__kg,manure__WIP_frac,manure__WOP_frac,manure__p_excrt_manure__kg,manure__p_frac,manure__K_manure__kg,manure__CH4_manure,handler__urea__g/L,handler__TAN_s__g/L,handler__manure_nitrogen__kg,handler__TSd__kg,handler__VSd__kg,handler__VSnd__kg,handler__VS_total__kg,handler__p_excrt_manure__kg,handler__K_manure__kg,handler__CH4_floor__kg/day,handler__CO2_floor__kg/day,handler__raw_manure__kg,handler__cleaning_water__L,handler__total_bedding_mass__kg,handler__total_water_volume_in_milking_center__L,handler__total_daily_mass__kg_or_L,rp__urea__g/L,rp__TAN_s__g/L,rp__manure_nitrogen__kg,rp__TSd__kg,rp__VSd__kg,rp__VSnd__kg,rp__VS_total__kg,rp__p_excrt_manure__kg,rp__K_manure__kg,rp__raw_manure__kg,rp__cleaning_water__L,rp__total_bedding_mass__kg,rp__total_water_volume_in_milking_center__L,rp__total_daily_mass__kg_or_L,sep__TAN_s__g/L,sep__manure_nitrogen__kg,sep__TSd__kg,sep__VSd__kg,sep__VSnd__kg,sep__VS_total__kg,sep__p_excrt_manure__kg,sep__K_manure__kg,sep__total_daily_mass__kg_or_L,sep__wet_weight_of_final_solids__kg,sep__final_solids_dry_content__kg,sep__TS_solid__kg,sep__VS_solid__kg,sep__N_solid__kg,sep__TAN_solid__kg,sep__P_solid__kg,sep__K_solid__kg,sep__TS_liquid__kg,sep__VS_liquid__kg,sep__N_liquid__kg,sep__TAN_liquid__kg,sep__P_liquid__kg,sep__K_liquid__kg,sep__TS_DM_effluent__kg,sep__final_daily_volume__kg,tx__TAN_s__g/L,tx__manure_nitrogen__kg,tx__TSd__kg,tx__VSd__kg,tx__VSnd__kg,tx__VS_total__kg,tx__p_excrt_manure__kg,tx__K_manure__kg,tx__total_daily_mass__kg_or_L,tx__final_volume
3,7,426,Cow,open air barn,sand,manual_scraping,rotary_screen,storage_pit,-592.98,-244.98,9.66,29438.45,3543.18,3181.79,366.76,0.08,0.01,10.72,0.16,66.16,220924.57,-592.98,-244.98,9.66,3543.18,3181.79,366.76,3548.56,10.72,66.16,3.82,0.57,29438.45,4260,10650.0,12780.0,57128.45,-592.98,-244.98,9.66,3543.18,3181.79,366.76,3548.56,10.72,66.16,29438.45,4260,10650.0,12780.0,57128.45,-244.98,9.66,3543.18,3181.79,366.76,3548.56,10.72,66.16,57128.45,9743.74,3543.18,1948.75,1951.71,2.9,-36.75,4.29,9.92,1594.43,1596.85,6.76,-208.24,6.43,56.24,708.64,47384.71,-220.48,9.18,3011.7,0.0,0.0,532.28,10.72,66.16,0.0,5141241.34
3,8,426,Cow,open air barn,sand,manual_scraping,rotary_screen,storage_pit,-524.32,-235.67,11.08,29338.88,3538.93,3180.59,366.76,0.08,0.01,10.72,0.16,67.38,220829.84,-524.32,-235.67,11.08,3538.93,3180.59,366.76,3547.35,10.72,67.38,3.82,0.57,29338.88,4260,10650.0,12780.0,57028.88,-524.32,-235.67,11.08,3538.93,3180.59,366.76,3547.35,10.72,67.38,29338.88,4260,10650.0,12780.0,57028.88,-235.67,11.08,3538.93,3180.59,366.76,3547.35,10.72,67.38,57028.88,9732.07,3538.93,1946.41,1951.04,3.32,-35.35,4.29,10.11,1592.52,1596.31,7.76,-200.32,6.43,57.27,707.79,47296.81,-212.1,10.53,3008.09,0.0,0.0,532.1,10.72,67.38,0.0,5132280.78
3,9,426,Cow,open air barn,sand,manual_scraping,rotary_screen,storage_pit,-455.65,-226.35,12.5,29237.29,3534.69,3179.39,366.75,0.08,0.01,10.72,0.16,68.3,220735.1,-455.65,-226.35,12.5,3534.69,3179.39,366.75,3546.14,10.72,68.3,3.82,0.57,29237.29,4260,10650.0,12780.0,56927.29,-455.65,-226.35,12.5,3534.69,3179.39,366.75,3546.14,10.72,68.3,29237.29,4260,10650.0,12780.0,56927.29,-226.35,12.5,3534.69,3179.39,366.75,3546.14,10.72,68.3,56927.29,9720.4,3534.69,1944.08,1950.38,3.75,-33.95,4.29,10.25,1590.61,1595.76,8.75,-192.4,6.43,58.06,706.94,47206.89,-203.72,11.88,3004.49,0.0,0.0,531.92,10.72,68.3,0.0,5123138.17
3,10,426,Cow,open air barn,sand,manual_scraping,rotary_screen,storage_pit,-386.99,-217.03,13.92,29136.22,3530.45,3178.19,366.75,0.08,0.01,10.72,0.16,69.49,220640.37,-386.99,-217.03,13.92,3530.45,3178.19,366.75,3544.94,10.72,69.49,3.82,0.57,29136.22,4260,10650.0,12780.0,56826.22,-386.99,-217.03,13.92,3530.45,3178.19,366.75,3544.94,10.72,69.49,29136.22,4260,10650.0,12780.0,56826.22,-217.03,13.92,3530.45,3178.19,366.75,3544.94,10.72,69.49,56826.22,9708.74,3530.45,1941.75,1949.72,4.18,-32.56,4.29,10.42,1588.7,1595.22,9.74,-184.48,6.43,59.07,706.09,47117.48,-195.33,13.22,3000.88,0.0,0.0,531.74,10.72,69.49,0.0,5114041.75
3,11,426,Cow,open air barn,sand,manual_scraping,rotary_screen,storage_pit,-341.21,-210.82,14.86,29067.02,3527.62,3177.39,366.75,0.08,0.01,10.72,0.16,70.14,220577.22,-341.21,-210.82,14.86,3527.62,3177.39,366.75,3544.13,10.72,70.14,3.82,0.57,29067.02,4260,10650.0,12780.0,56757.02,-341.21,-210.82,14.86,3527.62,3177.39,366.75,3544.13,10.72,70.14,29067.02,4260,10650.0,12780.0,56757.02,-210.82,14.86,3527.62,3177.39,366.75,3544.13,10.72,70.14,56757.02,9700.96,3527.62,1940.19,1949.27,4.46,-31.62,4.29,10.52,1587.43,1594.86,10.41,-179.2,6.43,59.62,705.52,47056.06,-189.74,14.12,2998.48,0.0,0.0,531.62,10.72,70.14,0.0,5107814.26
3,12,426,Cow,open air barn,sand,manual_scraping,rotary_screen,storage_pit,-181.01,-189.09,18.18,28839.47,3517.72,3174.59,366.73,0.08,0.01,10.72,0.16,72.68,220356.18,-181.01,-189.09,18.18,3517.72,3174.59,366.73,3541.32,10.72,72.68,3.82,0.57,28839.47,4260,10650.0,12780.0,56529.47,-181.01,-189.09,18.18,3517.72,3174.59,366.73,3541.32,10.72,72.68,28839.47,4260,10650.0,12780.0,56529.47,-189.09,18.18,3517.72,3174.59,366.73,3541.32,10.72,72.68,56529.47,9673.74,3517.72,1934.75,1947.73,5.45,-28.36,4.29,10.9,1582.98,1593.59,12.72,-160.73,6.43,61.78,703.54,46855.73,-170.18,17.27,2990.06,0.0,0.0,531.2,10.72,72.68,0.0,5087335.1
3,13,426,Cow,open air barn,sand,manual_scraping,rotary_screen,storage_pit,-43.69,-170.46,21.01,28635.36,3509.24,3172.18,366.72,0.08,0.01,10.72,0.17,74.76,220166.72,-43.69,-170.46,21.01,3509.24,3172.18,366.72,3538.91,10.72,74.76,3.82,0.57,28635.36,4260,10650.0,12780.0,56325.36,-43.69,-170.46,21.01,3509.24,3172.18,366.72,3538.91,10.72,74.76,28635.36,4260,10650.0,12780.0,56325.36,-170.46,21.01,3509.24,3172.18,366.72,3538.91,10.72,74.76,56325.36,9650.4,3509.24,1930.08,1946.4,6.3,-25.57,4.29,11.21,1579.16,1592.51,14.71,-144.89,6.43,63.54,701.85,46674.95,-153.41,19.96,2982.85,0.0,0.0,530.84,10.72,74.76,0.0,5068965.75
3,14,426,Cow,open air barn,sand,manual_scraping,rotary_screen,storage_pit,-43.69,-170.46,21.01,28633.82,3509.24,3172.18,366.72,0.08,0.01,10.72,0.17,74.75,220166.72,-43.69,-170.46,21.01,3509.24,3172.18,366.72,3538.91,10.72,74.75,3.82,0.57,28633.82,4260,10650.0,12780.0,56323.82,-43.69,-170.46,21.01,3509.24,3172.18,366.72,3538.91,10.72,74.75,28633.82,4260,10650.0,12780.0,56323.82,-170.46,21.01,3509.24,3172.18,366.72,3538.91,10.72,74.75,56323.82,9650.4,3509.24,1930.08,1946.4,6.3,-25.57,4.29,11.21,1579.16,1592.51,14.71,-144.89,6.43,63.53,701.85,46673.42,-153.41,19.96,2982.85,0.0,0.0,530.84,10.72,74.75,0.0,5068827.91
3,15,426,Cow,open air barn,sand,manual_scraping,rotary_screen,storage_pit,-20.79,-167.35,21.49,28600.0,3507.82,3171.78,366.72,0.08,0.01,10.72,0.17,75.06,220135.15,-20.79,-167.35,21.49,3507.82,3171.78,366.72,3538.51,10.72,75.06,3.82,0.57,28600.0,4260,10650.0,12780.0,56290.0,-20.79,-167.35,21.49,3507.82,3171.78,366.72,3538.51,10.72,75.06,28600.0,4260,10650.0,12780.0,56290.0,-167.35,21.49,3507.82,3171.78,366.72,3538.51,10.72,75.06,56290.0,9646.52,3507.82,1929.3,1946.18,6.45,-25.1,4.29,11.26,1578.52,1592.33,15.04,-142.25,6.43,63.8,701.56,46643.49,-150.62,20.41,2981.65,0.0,0.0,530.78,10.72,75.06,0.0,5065784.19
3,16,426,Cow,open air barn,sand,manual_scraping,rotary_screen,storage_pit,24.98,-161.14,22.43,28535.64,3505.0,3170.98,366.72,0.08,0.01,10.72,0.17,75.72,220071.99,24.98,-161.14,22.43,3505.0,3170.98,366.72,3537.7,10.72,75.72,3.82,0.57,28535.64,4260,10650.0,12780.0,56225.64,24.98,-161.14,22.43,3505.0,3170.98,366.72,3537.7,10.72,75.72,28535.64,4260,10650.0,12780.0,56225.64,-161.14,22.43,3505.0,3170.98,366.72,3537.7,10.72,75.72,56225.64,9638.74,3505.0,1927.75,1945.74,6.73,-24.17,4.29,11.36,1577.25,1591.97,15.7,-136.97,6.43,64.36,701.0,46586.9,-145.03,21.31,2979.25,0.0,0.0,530.66,10.72,75.72,0.0,5059991.52
3,17,426,Cow,open air barn,sand,manual_scraping,rotary_screen,storage_pit,93.64,-151.82,23.85,28436.11,3500.75,3169.78,366.72,0.08,0.01,10.72,0.17,76.91,219977.26,93.64,-151.82,23.85,3500.75,3169.78,366.72,3536.5,10.72,76.91,3.82,0.57,28436.11,4260,10650.0,12780.0,56126.11,93.64,-151.82,23.85,3500.75,3169.78,366.72,3536.5,10.72,76.91,28436.11,4260,10650.0,12780.0,56126.11,-151.82,23.85,3500.75,3169.78,366.72,3536.5,10.72,76.91,56126.11,9627.07,3500.75,1925.41,1945.07,7.16,-22.77,4.29,11.54,1575.34,1591.42,16.7,-129.05,6.43,65.38,700.15,46499.03,-136.64,22.66,2975.64,0.0,0.0,530.47,10.72,76.91,0.0,5051034.1
3,18,426,Cow,open air barn,sand,manual_scraping,rotary_screen,storage_pit,185.19,-139.4,25.74,28298.89,3495.1,3168.18,366.71,0.08,0.01,10.72,0.17,78.22,219850.96,185.19,-139.4,25.74,3495.1,3168.18,366.71,3534.89,10.72,78.22,3.82,0.57,28298.89,4260,10650.0,12780.0,55988.89,185.19,-139.4,25.74,3495.1,3168.18,366.71,3534.89,10.72,78.22,28298.89,4260,10650.0,12780.0,55988.89,-139.4,25.74,3495.1,3168.18,366.71,3534.89,10.72,78.22,55988.89,9611.52,3495.1,1922.3,1944.19,7.72,-20.91,4.29,11.73,1572.79,1590.7,18.02,-118.49,6.43,66.49,699.02,46377.37,-125.46,24.46,2970.83,0.0,0.0,530.23,10.72,78.22,0.0,5038684.77
3,19,426,Cow,open air barn,sand,manual_scraping,rotary_screen,storage_pit,299.62,-123.88,28.11,28137.16,3488.03,3166.18,366.7,0.09,0.01,10.72,0.17,79.92,219693.07,299.62,-123.88,28.11,3488.03,3166.18,366.7,3532.88,10.72,79.92,3.82,0.57,28137.16,4260,10650.0,12780.0,55827.16,299.62,-123.88,28.11,3488.03,3166.18,366.7,3532.88,10.72,79.92,28137.16,4260,10650.0,12780.0,55827.16,-123.88,28.11,3488.03,3166.18,366.7,3532.88,10.72,79.92,55827.16,9592.07,3488.03,1918.41,1943.08,8.43,-18.58,4.29,11.99,1569.61,1589.8,19.68,-105.3,6.43,67.93,697.61,46235.08,-111.49,26.7,2964.82,0.0,0.0,529.93,10.72,79.92,0.0,5024129.59
3,20,426,Cow,open air barn,sand,manual_scraping,rotary_screen,storage_pit,391.17,-111.46,30.0,28004.49,3482.37,3164.58,366.69,0.09,0.01,10.72,0.17,81.52,219566.76,391.17,-111.46,30.0,3482.37,3164.58,366.69,3531.27,10.72,81.52,3.82,0.57,28004.49,4260,10650.0,12780.0,55694.49,391.17,-111.46,30.0,3482.37,3164.58,366.69,3531.27,10.72,81.52,28004.49,4260,10650.0,12780.0,55694.49,-111.46,30.0,3482.37,3164.58,366.69,3531.27,10.72,81.52,55694.49,9576.52,3482.37,1915.3,1942.2,9.0,-16.72,4.29,12.23,1567.07,1589.07,21.0,-94.74,6.43,69.29,696.47,46117.97,-100.31,28.5,2960.01,0.0,0.0,529.69,10.72,81.52,0.0,5012189.98
3,21,426,Cow,open air barn,sand,manual_scraping,rotary_screen,storage_pit,459.83,-102.14,31.42,27908.01,3478.13,3163.37,366.69,0.09,0.01,10.72,0.17,82.42,219472.03,459.83,-102.14,31.42,3478.13,3163.37,366.69,3530.06,10.72,82.42,3.82,0.57,27908.01,4260,10650.0,12780.0,55598.01,459.83,-102.14,31.42,3478.13,3163.37,366.69,3530.06,10.72,82.42,27908.01,4260,10650.0,12780.0,55598.01,-102.14,31.42,3478.13,3163.37,366.69,3530.06,10.72,82.42,55598.01,9564.85,3478.13,1912.97,1941.54,9.43,-15.32,4.29,12.36,1565.16,1588.53,21.99,-86.82,6.43,70.06,695.63,46033.16,-91.93,29.85,2956.41,0.0,0.0,529.51,10.72,82.42,0.0,5003507.41
3,22,426,Cow,open air barn,sand,manual_scraping,rotary_screen,storage_pit,528.5,-92.83,32.84,27806.75,3473.89,3162.17,366.68,0.09,0.01,10.72,0.17,83.58,219377.3,528.5,-92.83,32.84,3473.89,3162.17,366.68,3528.86,10.72,83.58,3.82,0.57,27806.75,4260,10650.0,12780.0,55496.75,528.5,-92.83,32.84,3473.89,3162.17,366.68,3528.86,10.72,83.58,27806.75,4260,10650.0,12780.0,55496.75,-92.83,32.84,3473.89,3162.17,366.68,3528.86,10.72,83.58,55496.75,9553.19,3473.89,1910.64,1940.87,9.85,-13.92,4.29,12.54,1563.25,1587.99,22.99,-78.9,6.43,71.04,694.78,45943.56,-83.54,31.2,2952.8,0.0,0.0,529.33,10.72,83.58,0.0,4994394.06
3,23,426,Cow,open air barn,sand,manual_scraping,rotary_screen,storage_pit,574.27,-86.61,33.78,27737.79,3471.06,3161.37,366.68,0.09,0.01,10.72,0.17,84.21,219314.15,574.27,-86.61,33.78,3471.06,3161.37,366.68,3528.05,10.72,84.21,3.82,0.57,27737.79,4260,10650.0,12780.0,55427.79,574.27,-86.61,33.78,3471.06,3161.37,366.68,3528.05,10.72,84.21,27737.79,4260,10650.0,12780.0,55427.79,-86.61,33.78,3471.06,3161.37,366.68,3528.05,10.72,84.21,55427.79,9545.41,3471.06,1909.08,1940.43,10.13,-12.99,4.29,12.63,1561.98,1587.62,23.65,-73.62,6.43,71.58,694.21,45882.38,-77.95,32.09,2950.4,0.0,0.0,529.21,10.72,84.21,0.0,4988187.98
3,24,426,Cow,open air barn,sand,manual_scraping,rotary_screen,storage_pit,688.7,-71.09,36.15,27573.9,3463.99,3159.37,366.67,0.09,0.01,10.72,0.18,85.93,219156.27,688.7,-71.09,36.15,3463.99,3159.37,366.67,3526.04,10.72,85.93,3.82,0.57,27573.9,4260,10650.0,12780.0,55263.9,688.7,-71.09,36.15,3463.99,3159.37,366.67,3526.04,10.72,85.93,27573.9,4260,10650.0,12780.0,55263.9,-71.09,36.15,3463.99,3159.37,366.67,3526.04,10.72,85.93,55263.9,9525.96,3463.99,1905.19,1939.32,10.84,-10.66,4.29,12.89,1558.79,1586.72,25.3,-60.43,6.43,73.04,692.8,45737.94,-63.98,34.34,2944.39,0.0,0.0,528.91,10.72,85.93,0.0,4973438.48
3,25,426,Cow,open air barn,sand,manual_scraping,rotary_screen,storage_pit,757.36,-61.77,37.57,27476.83,3459.74,3158.17,366.67,0.09,0.01,10.72,0.18,87.12,219061.54,757.36,-61.77,37.57,3459.74,3158.17,366.67,3524.84,10.72,87.12,3.82,0.57,27476.83,4260,10650.0,12780.0,55166.83,757.36,-61.77,37.57,3459.74,3158.17,366.67,3524.84,10.72,87.12,27476.83,4260,10650.0,12780.0,55166.83,-61.77,37.57,3459.74,3158.17,366.67,3524.84,10.72,87.12,55166.83,9514.3,3459.74,1902.86,1938.66,11.27,-9.27,4.29,13.07,1556.89,1586.18,26.3,-52.51,6.43,74.05,691.95,45652.53,-55.6,35.69,2940.78,0.0,0.0,528.73,10.72,87.12,0.0,4964702.67
3,26,426,Cow,open air barn,sand,manual_scraping,rotary_screen,storage_pit,757.37,-61.77,37.57,27476.1,3459.74,3158.17,366.67,0.09,0.01,10.72,0.18,87.05,219061.54,757.37,-61.77,37.57,3459.74,3158.17,366.67,3524.84,10.72,87.05,3.82,0.57,27476.1,4260,10650.0,12780.0,55166.1,757.37,-61.77,37.57,3459.74,3158.17,366.67,3524.84,10.72,87.05,27476.1,4260,10650.0,12780.0,55166.1,-61.77,37.57,3459.74,3158.17,366.67,3524.84,10.72,87.05,55166.1,9514.3,3459.74,1902.86,1938.66,11.27,-9.27,4.29,13.06,1556.89,1586.18,26.3,-52.51,6.43,73.99,691.95,45651.8,-55.6,35.69,2940.78,0.0,0.0,528.73,10.72,87.05,0.0,4964636.52
3,27,426,Cow,open air barn,sand,manual_scraping,rotary_screen,storage_pit,780.26,-58.67,38.04,27439.51,3458.33,3157.77,366.67,0.09,0.01,10.72,0.18,87.36,219029.96,780.26,-58.67,38.04,3458.33,3157.77,366.67,3524.44,10.72,87.36,3.82,0.57,27439.51,4260,10650.0,12780.0,55129.51,780.26,-58.67,38.04,3458.33,3157.77,366.67,3524.44,10.72,87.36,27439.51,4260,10650.0,12780.0,55129.51,-58.67,38.04,3458.33,3157.77,366.67,3524.44,10.72,87.36,55129.51,9510.41,3458.33,1902.08,1938.44,11.41,-8.8,4.29,13.1,1556.25,1586.0,26.63,-49.87,6.43,74.26,691.67,45619.1,-52.8,36.14,2939.58,0.0,0.0,528.67,10.72,87.36,0.0,4961343.83
3,28,426,Cow,open air barn,sand,manual_scraping,rotary_screen,storage_pit,848.92,-49.35,39.46,27337.35,3454.09,3156.57,366.66,0.09,0.01,10.72,0.18,88.43,218935.23,848.92,-49.35,39.46,3454.09,3156.57,366.66,3523.23,10.72,88.43,3.82,0.57,27337.35,4260,10650.0,12780.0,55027.35,848.92,-49.35,39.46,3454.09,3156.57,366.66,3523.23,10.72,88.43,27337.35,4260,10650.0,12780.0,55027.35,-49.35,39.46,3454.09,3156.57,366.66,3523.23,10.72,88.43,55027.35,9498.74,3454.09,1899.75,1937.78,11.84,-7.4,4.29,13.27,1554.34,1585.45,27.62,-41.95,6.43,75.17,690.82,45528.61,-44.41,37.49,2935.98,0.0,0.0,528.48,10.72,88.43,0.0,4952149.98
3,29,426,Cow,open air barn,sand,manual_scraping,rotary_screen,storage_pit,963.36,-33.82,41.82,27169.46,3447.02,3154.57,366.65,0.09,0.01,10.72,0.18,90.19,218777.35,963.36,-33.82,41.82,3447.02,3154.57,366.65,3521.22,10.72,90.19,3.82,0.57,27169.46,4260,10650.0,12780.0,54859.46,963.36,-33.82,41.82,3447.02,3154.57,366.65,3521.22,10.72,90.19,27169.46,4260,10650.0,12780.0,54859.46,-33.82,41.82,3447.02,3154.57,366.65,3521.22,10.72,90.19,54859.46,9479.3,3447.02,1895.86,1936.67,12.55,-5.07,4.29,13.53,1551.16,1584.55,29.28,-28.75,6.43,76.66,689.4,45380.16,-30.44,39.73,2929.97,0.0,0.0,528.18,10.72,90.19,0.0,4937039.79
3,30,426,Cow,open air barn,sand,manual_scraping,rotary_screen,storage_pit,986.25,-30.72,42.3,27134.7,3445.6,3154.17,366.65,0.09,0.01,10.72,0.18,90.48,218745.77,986.25,-30.72,42.3,3445.6,3154.17,366.65,3520.82,10.72,90.48,3.82,0.57,27134.7,4260,10650.0,12780.0,54824.7,986.25,-30.72,42.3,3445.6,3154.17,366.65,3520.82,10.72,90.48,27134.7,4260,10650.0,12780.0,54824.7,-30.72,42.3,3445.6,3154.17,366.65,3520.82,10.72,90.48,54824.7,9475.41,3445.6,1895.08,1936.45,12.69,-4.61,4.29,13.57,1550.52,1584.37,29.61,-26.11,6.43,76.91,689.12,45349.29,-27.65,40.18,2928.76,0.0,0.0,528.12,10.72,90.48,0.0,4933911.45
3,31,417,Cow,open air barn,sand,manual_scraping,rotary_screen,storage_pit,-1028.8,-300.69,0.2,29739.96,3560.23,3208.83,363.72,0.07,0.01,10.44,0.15,57.32,222127.36,-1028.8,-300.69,0.2,3560.23,3208.83,363.72,3572.55,10.44,57.32,3.74,0.56,29739.96,4170,10425.0,12510.0,56844.96,-1028.8,-300.69,0.2,3560.23,3208.83,363.72,3572.55,10.44,57.32,29739.96,4170,10425.0,12510.0,56844.96,-300.69,0.2,3560.23,3208.83,363.72,3572.55,10.44,57.32,56844.96,9790.62,3560.23,1958.12,1964.9,0.06,-45.1,4.18,8.6,1602.1,1607.65,0.14,-255.58,6.27,48.73,712.05,47054.34,-270.62,0.19,3026.19,0.0,0.0,535.88,10.44,57.32,0.0,5115726.08
3,32,417,Cow,open air barn,sand,manual_scraping,rotary_screen,storage_pit,-1005.91,-297.58,0.66,29700.6,3558.76,3208.23,363.7,0.08,0.01,10.73,0.15,57.67,222066.95,-1005.91,-297.58,0.66,3558.76,3208.23,363.7,3571.93,10.73,57.67,3.74,0.56,29700.6,4170,10425.0,12510.0,56805.6,-1005.91,-297.58,0.66,3558.76,3208.23,363.7,3571.93,10.73,57.67,29700.6,4170,10425.0,12510.0,56805.6,-297.58,0.66,3558.76,3208.23,363.7,3571.93,10.73,57.67,56805.6,9786.6,3558.76,1957.32,1964.56,0.2,-44.64,4.29,8.65,1601.44,1607.37,0.46,-252.94,6.44,49.02,711.75,47019.0,-267.82,0.63,3024.95,0.0,0.0,535.79,10.73,57.67,0.0,5112183.22
3,33,417,Cow,open air barn,sand,manual_scraping,rotary_screen,storage_pit,-868.58,-278.95,3.46,29496.6,3549.98,3204.58,363.63,0.08,0.01,10.73,0.15,59.59,221704.49,-868.58,-278.95,3.46,3549.98,3204.58,363.63,3568.21,10.73,59.59,3.74,0.56,29496.6,4170,10425.0,12510.0,56601.6,-868.58,-278.95,3.46,3549.98,3204.58,363.63,3568.21,10.73,59.59,29496.6,4170,10425.0,12510.0,56601.6,-278.95,3.46,3549.98,3204.58,363.63,3568.21,10.73,59.59,56601.6,9762.46,3549.98,1952.49,1962.51,1.04,-41.84,4.29,8.94,1597.49,1605.69,2.43,-237.1,6.44,50.66,710.0,46839.15,-251.05,3.29,3017.49,0.0,0.0,535.23,10.73,59.59,0.0,5093824.55
3,34,417,Cow,open air barn,sand,manual_scraping,rotary_screen,storage_pit,-799.92,-269.63,4.87,29392.53,3545.6,3202.76,363.59,0.08,0.01,10.73,0.15,60.67,221523.26,-799.92,-269.63,4.87,3545.6,3202.76,363.59,3566.35,10.73,60.67,3.74,0.56,29392.53,4170,10425.0,12510.0,56497.53,-799.92,-269.63,4.87,3545.6,3202.76,363.59,3566.35,10.73,60.67,29392.53,4170,10425.0,12510.0,56497.53,-269.63,4.87,3545.6,3202.76,363.59,3566.35,10.73,60.67,56497.53,9750.39,3545.6,1950.08,1961.49,1.46,-40.44,4.29,9.1,1595.52,1604.86,3.41,-229.19,6.44,51.57,709.12,46747.14,-242.67,4.62,3013.76,0.0,0.0,534.95,10.73,60.67,0.0,5084458.37
3,35,417,Cow,open air barn,sand,manual_scraping,rotary_screen,storage_pit,-777.03,-266.52,5.33,29357.72,3544.13,3202.15,363.58,0.08,0.01,10.73,0.15,60.96,221462.84,-777.03,-266.52,5.33,3544.13,3202.15,363.58,3565.73,10.73,60.96,3.74,0.56,29357.72,4170,10425.0,12510.0,56462.72,-777.03,-266.52,5.33,3544.13,3202.15,363.58,3565.73,10.73,60.96,29357.72,4170,10425.0,12510.0,56462.72,-266.52,5.33,3544.13,3202.15,363.58,3565.73,10.73,60.96,56462.72,9746.36,3544.13,1949.27,1961.15,1.6,-39.98,4.29,9.14,1594.86,1604.58,3.73,-226.54,6.44,51.81,708.83,46716.36,-239.87,5.07,3012.51,0.0,0.0,534.86,10.73,60.96,0.0,5081325.72
3,36,417,Cow,open air barn,sand,manual_scraping,rotary_screen,storage_pit,-662.59,-251.0,7.67,29191.81,3536.82,3199.11,363.51,0.08,0.01,10.73,0.16,62.65,221160.79,-662.59,-251.0,7.67,3536.82,3199.11,363.51,3562.62,10.73,62.65,3.74,0.56,29191.81,4170,10425.0,12510.0,56296.81,-662.59,-251.0,7.67,3536.82,3199.11,363.51,3562.62,10.73,62.65,29191.81,4170,10425.0,12510.0,56296.81,-251.0,7.67,3536.82,3199.11,363.51,3562.62,10.73,62.65,56296.81,9726.25,3536.82,1945.25,1959.44,2.3,-37.65,4.29,9.4,1591.57,1603.18,5.37,-213.35,6.44,53.25,707.36,46570.56,-225.9,7.28,3006.29,0.0,0.0,534.39,10.73,62.65,0.0,5066393.92
3,37,417,Cow,open air barn,sand,manual_scraping,rotary_screen,storage_pit,-616.81,-244.79,8.6,29121.34,3533.89,3197.9,363.49,0.08,0.01,10.73,0.16,63.22,221039.97,-616.81,-244.79,8.6,3533.89,3197.9,363.49,3561.38,10.73,63.22,3.74,0.56,29121.34,4170,10425.0,12510.0,56226.34,-616.81,-244.79,8.6,3533.89,3197.9,363.49,3561.38,10.73,63.22,29121.34,4170,10425.0,12510.0,56226.34,-244.79,8.6,3533.89,3197.9,363.49,3561.38,10.73,63.22,56226.34,9718.2,3533.89,1943.64,1958.76,2.58,-36.72,4.29,9.48,1590.25,1602.62,6.02,-208.07,6.44,53.74,706.78,46508.14,-220.31,8.17,3003.81,0.0,0.0,534.21,10.73,63.22,0.0,5060052.53
3,38,417,Cow,open air barn,sand,manual_scraping,rotary_screen,storage_pit,-525.26,-232.36,10.47,28986.24,3528.04,3195.47,363.43,0.08,0.01,10.73,0.16,64.58,220798.33,-525.26,-232.36,10.47,3528.04,3195.47,363.43,3558.9,10.73,64.58,3.74,0.56,28986.24,4170,10425.0,12510.0,56091.24,-525.26,-232.36,10.47,3528.04,3195.47,363.43,3558.9,10.73,64.58,28986.24,4170,10425.0,12510.0,56091.24,-232.36,10.47,3528.04,3195.47,363.43,3558.9,10.73,64.58,56091.24,9702.11,3528.04,1940.42,1957.4,3.14,-34.85,4.29,9.69,1587.62,1601.51,7.33,-197.51,6.44,54.89,705.61,46389.14,-209.13,9.95,2998.83,0.0,0.0,533.84,10.73,64.58,0.0,5047894.08
3,39,417,Cow,open air barn,sand,manual_scraping,rotary_screen,storage_pit,-502.37,-229.26,10.94,28951.42,3526.58,3194.86,363.42,0.08,0.01,10.73,0.16,64.98,220737.92,-502.37,-229.26,10.94,3526.58,3194.86,363.42,3558.28,10.73,64.98,3.74,0.56,28951.42,4170,10425.0,12510.0,56056.42,-502.37,-229.26,10.94,3526.58,3194.86,363.42,3558.28,10.73,64.98,28951.42,4170,10425.0,12510.0,56056.42,-229.26,10.94,3526.58,3194.86,363.42,3558.28,10.73,64.98,56056.42,9698.08,3526.58,1939.62,1957.05,3.28,-34.39,4.29,9.75,1586.96,1601.23,7.66,-194.87,6.44,55.24,705.32,46358.34,-206.33,10.39,2997.59,0.0,0.0,533.74,10.73,64.98,0.0,5044760.04
