year,runoff,drainage,erosion,ET,manure_applied,manure_N_applied,manure_P_applied,N_runoff,P_runoff,N_drainage,P_drainage,N_erosion,P_erosion,yield,N_yield,P_yield
,mm H2O,mm H2O,ton / ha,mm H2O,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg
2029,1939.5358699038632,1755.888313499849,14.022580809488721,2607.7134333516324,1.6598525418437367,608.5321419939002,300.0,132.55755726364472,1874.3634358286863,0.0,0.0,24.523414406320924,115.74832778911161,21947.304763091168,960.543103996818,38.8754048766294
2030,1657.1328066109252,2297.206208401274,9.134684846499372,2252.9765519119396,11.618232948983202,4259.858278533509,2100.0,170.18920930669125,2124.8876688114674,0.0,0.0,30.480229697504903,181.61891927505164,7808.999425335418,329.54269003559796,15.454853695670476
2031,1181.7091594629544,1864.5300836784324,6.332799116422489,2225.163376619402,66.38755287180437,24342.456724606927,12000.0,295.7751005336385,1628.499086514986,0.0,0.0,11.773761705081153,51.912295313672374,22159.514305718825,977.6349824213605,38.36970760790104
2032,2254.9692595137635,3162.9168184823816,15.78339099707077,2567.7402147858656,59.74488782171778,21908.891976919804,10800.0,141.6739150718419,2144.5592853212447,0.0,0.0,62.83661682404954,255.17334427712998,9638.638594046715,401.9312292466185,19.29244137658106
2033,2179.3773142681985,3440.169747911655,14.161002949550795,2422.0321897667827,89.61163785085066,32864.32422337502,16200.0,307.29901157057344,2700.949292896249,0.0,0.0,67.9105937715939,224.07339421971122,22140.8442010731,976.9302667560228,38.254366020235196
2034,1163.2545930512142,1708.544866848705,9.665700389718095,2293.8407582271348,3.3186848932047948,1217.244187882949,600.0,68.71449260046448,1856.7092497447616,0.0,0.0,49.27729573500818,198.73278744676918,6727.073823964665,282.96499692068846,13.37017093132853
2035,1004.0783456107575,1664.590068085324,6.257166511613418,2280.4462053561642,66.37145942004265,24345.283543059613,12000.0,135.6786175796008,1960.5156004057858,0.0,0.0,17.37725248771552,65.57326190086782,19710.59629538801,870.089295948,34.009062371756976
2036,1937.1919823906828,1758.139806182047,15.383573138162106,2631.0495457231955,1.6591541931985165,608.6555131243905,300.0,132.37055026631396,2124.1499813275764,0.0,0.0,22.885914144168943,128.19177597338606,13351.693578286637,556.8943994830352,26.70964902425862
2037,1673.3802589163452,2461.514540068213,9.078034939196057,2199.6082507209317,0.0,0.0,0.0,177.8483654940327,2400.894408606662,0.0,0.0,12.458894617222745,85.18600977935085,22767.246522543413,994.8021252009659,40.55163141176286
2038,1161.2365853653864,1612.3788032819327,8.079669698676234,2358.773336361987,3.3179997287707526,1217.365751180802,600.0,79.08583423897429,1837.7583413748398,0.0,0.0,17.38253966358074,128.1786559817908,7597.315631621648,321.05627596879606,14.967177105449483
2039,2276.8146822657714,3279.180184004461,14.900232320720852,2421.637464615619,58.06335891245092,21304.20139151423,10500.0,283.19029945190556,2315.7271440711265,0.0,0.0,24.78055630157777,160.9760199737977,19941.59858044302,885.7876242642346,33.78493596050617
